entry_id;calculation_id;band_gap
20732;27668;1.46
10514;27669;0
5883;27671;0
1798;27672;0
29792;27673;0
3058;27674;0
6831;27675;2.002
24435;27676;1.043
31317;27677;0
11524;27678;4.174
22478;27679;0.766
19738;27680;0
31066;27681;0
5589;27682;1.148
25386;27683;0
4874;27684;0
16338;27685;1.553
5596;27689;0
27454;27690;2.233
4587;27691;0
10951;27692;0
19415;27693;0
18198;27694;0
7914;27695;0
22044;27704;0
3559;27713;0.303
18408;27754;0
29569;27756;0
15647;27760;1.201
14278;27785;0
25199;27816;0
21014;27817;0
16844;27821;0
3721;27823;7.509
16081;27824;1.443
2495;27831;7.829
17678;27833;0
16063;27874;1.414
17950;27879;0
5600;27884;1.197
18915;27887;0
29781;27890;0
3600;27904;0
1920;27906;1.068
7865;27911;0
6338;27912;2.184
27197;27917;0
8424;27918;0
4805;27921;0.403
14071;27928;0.234
20731;27929;0.784
25942;27936;0
19731;27951;0
24840;27961;0.743
3896;27967;0
25202;27976;0
21507;27980;0
21765;27989;2.431
4120;27994;1.454
6014;28008;2.334
2513;28013;0.463
13552;28016;1.288
29065;28017;0
16397;28018;0
20423;28020;0
30057;28021;0
8017;28022;0
5152;28025;0.953
19729;28027;0
4816;28028;1.172
6195;28029;0
3926;28031;3.323
7236;28032;0
27455;28033;2.313
19732;28072;0
21026;28109;0
4182;28120;0
16077;28127;0
16097;28128;1.741
18698;28154;0
5156;28158;0.759
3181;28159;0.62
15329;28162;0
4377;28170;1.553
24954;28198;0
7917;28233;0
19458;28234;0
5158;28235;0.657
6426;28236;7.677
3261;28237;0
5712;28240;0
4251;28241;0.446
26699;28243;0
15306;28244;0
17428;28245;0
4353;28247;0
8514;28279;1.99
24146;28290;0
31318;28294;0
23081;28344;2.936
3387;28419;0
17164;28420;0
26697;28421;0
3602;28422;0
5155;28423;0
1877;28424;1.351
8189;28425;0
4378;28426;1.152
16065;28429;1.429
3603;28430;0
28227;28431;0
19217;28432;0
28224;28434;0
5153;28435;0.566
4084;28436;0
29599;28438;0
16339;28440;0.437
11283;28441;0
5505;28447;3.827
8283;28509;0
23249;28511;0
5594;28514;0.162
19987;28515;0
1855;28516;0.781
6737;28517;0.949
10603;28518;0
5157;28519;0.437
16841;28617;0
13532;28622;4.902
6697;28623;0.176
5043;28628;0
7788;28630;0
3656;28635;0.706
4119;28637;1.404
12233;28644;0
4115;28655;1.062
5504;28657;4.637
8245;28688;1.063
28231;28692;0
1654;28712;0.871
2865;28715;0
4118;28765;0.691
3486;28815;2.622
8074;28823;0.556
6142;28848;3.736
1687;28864;0
6304;28869;0.587
4777;28931;2.679
3369;28994;0.62
6158;29006;1.474
8237;29066;0
17867;29076;0
10562;29102;0
1746;29127;0
1747;29131;4.312
27452;29140;2.371
8250;29158;0
10787;29164;0
13030;29167;0
2950;29170;0
25200;29190;0
1762;29209;1.126
31316;29263;0
25198;29268;0
1780;29284;2.336
1781;29288;0.775
6159;29293;1.33
25963;29296;0
11907;29318;1.095
1792;29339;2.067
1796;29351;3.175
2317;29352;0
4960;29360;0.982
10820;29397;0
18134;29415;0
4479;29446;0
5212;29451;1.584
14220;29462;1.102
25203;29467;0
19191;29475;0
14198;29476;0
18518;29477;0
11523;29488;3.595
21715;29496;0
8073;29504;1.347
11534;29532;0.59
8289;29549;3.62
8102;29553;0
10833;29558;0
7349;29571;0
29813;29577;0
27495;29580;0
8510;29592;1.411
11413;29623;1.306
1863;29661;8.556
4224;29696;0.414
1881;29741;1.267
17058;29765;0
1890;29782;0
19075;29796;0
8291;29801;4.173
3043;29828;0
1902;29842;2.898
1906;29859;0.958
4971;29881;1.635
1910;29886;0.76
29584;29887;0
24491;29888;0
4359;29893;0
18027;29896;0
5711;29911;1.529
10887;29915;0
2117;29920;2.254
19666;29952;1.275
1928;29970;2.177
8292;30006;3.673
27493;30009;0
1942;30032;0
8020;30043;0
1945;30048;4.008
4978;30057;0
4114;30060;0.506
2624;30128;0.777
16166;30132;2.374
6641;30136;0
4231;30138;0
1964;30143;3.093
4393;30144;1.087
30845;30145;0
3371;30156;0
6708;30164;5.342
17710;30166;0
7935;30181;0
12526;30189;0
9254;30194;0
8248;30197;1.303
16095;30200;1.617
13029;30201;0
18016;30269;0
14495;30274;1.187
17532;30279;0
17449;30289;0
16450;30304;0.802
17757;30305;0
10598;30324;0
7852;30327;0
3876;30341;0
2013;30382;1.783
29807;30397;0
17445;30399;0
10456;30404;0
17523;30417;0
7964;30423;0
18080;30479;0
18103;30483;0
16087;30497;1.47
11666;30506;0
2854;30508;1.078
8351;30523;1.368
13997;30529;0
17716;30530;0
7674;30537;1.215
18825;30542;1.664
17754;30548;0
6004;30551;4.324
16090;30560;1.581
2050;30564;5.859
15293;30621;1.476
16088;30634;1.586
6339;30636;5.452
19258;30725;0
18104;30728;0
16046;30745;0.978
28234;30751;0
5765;30753;1.346
2095;30761;3.438
17983;30767;0
3132;30802;1.568
21038;30810;0
8512;30870;1.798
4363;30891;0
6166;30894;0.915
17501;30899;0
10535;30927;0
2134;30943;2.12
29769;30997;0
16451;31000;1.325
18843;31002;0
4153;31008;4.366
13067;31017;0
10155;31021;0
27426;31025;0
2154;31041;1.846
17739;31046;0
7760;31051;0
17740;31055;0
17744;31092;0
2169;31108;0
22781;31116;0
3174;31124;0
2174;31133;0
8513;31172;2.33
5231;31188;0
2188;31199;1.373
16452;31218;0.792
17495;31221;0
15413;31224;0
17690;31239;0
20625;31243;5.914
7965;31246;0
8060;31265;0.204
4369;31276;0.703
7707;31285;0
22420;31297;0
15979;31387;0
17755;31396;0
21480;31407;0
27199;31408;0
4738;31425;4.461
2309;31443;0
21145;31444;6.353
23368;31464;2.393
4961;31475;0.857
17713;31480;0
3664;31491;2.522
2251;31496;1.471
4113;31497;0.923
15484;31530;0
1883;31534;3.752
20991;31574;0
17555;31582;0
22418;31585;0
7912;31586;0
10450;31589;0
21086;31590;2.166
24955;31591;0
14031;31592;0
14184;31595;2.462
23367;31596;2.707
21252;31597;0
10596;31599;0
21320;31600;2.184
16453;31602;0
29829;31603;0
22421;31608;0
20624;31611;5.011
19273;31613;2.309
12463;31614;0.339
20901;31621;2.333
27203;31622;0
5159;31633;0.261
15149;31634;2.275
14511;31635;1.793
21144;31636;6.183
16752;31639;0
11115;31640;0
20907;31641;0.306
11834;31646;0.361
5902;31652;4.371
10825;31653;0
22180;31657;2.562
7934;31658;0
30307;31661;0
4963;31665;0.705
23370;31666;2.281
7673;31667;0.256
23369;31668;2.2
21294;31670;0
20627;31672;3.443
15290;31676;0.753
24032;31677;0.406
2399;31678;0
7588;31679;0
22025;31680;1.155
22183;31682;2.319
22419;31683;0
5161;31684;0.257
3857;31685;0
24033;31686;0
30556;31687;0
19351;31688;0
14775;31689;1.783
21088;31693;2.747
21369;31694;0.434
23801;31695;0
24042;31696;0.242
16176;31698;0
20277;31699;0
27198;31700;0
22177;31701;3.46
18823;31702;1.832
14878;31705;0
20026;31706;1.872
15953;31708;2.676
22181;31710;2.155
14486;31711;0
24893;31716;4.54
11021;31717;0
4217;31718;4.435
2811;31719;1.482
22175;31720;3.532
10739;31721;0
13664;31725;0
13649;31726;0
16527;31732;0.159
2636;31734;0.734
3367;31737;0.552
15503;31739;1.371
6642;31742;0
18059;31743;0
5857;31744;0
19274;31745;1.865
2714;31746;0
8511;31749;0.439
20606;31750;2.408
6288;31751;0
2257;31753;0
26757;31754;0.434
11251;31755;0.568
24034;31756;0.21
22942;31757;0
11482;31758;1.745
25488;31759;4.865
10267;31760;0
24037;31761;0.663
12160;31763;1.056
14512;31764;1.775
12841;31767;0
7996;31768;0
20626;31769;1.678
10518;31770;0
20690;31772;0
7966;31775;0
18253;31777;0
7323;31778;2.184
24820;31779;0
11826;31781;4.359
16421;31782;4.587
7821;31783;0
6421;31786;6.277
17061;31787;0
18082;31788;0
20214;31789;0
20342;31790;0.532
26300;31791;0
16972;31792;0.725
7285;31793;2.164
17974;31794;0
24522;31795;1.821
5254;31797;1.698
20376;31798;0
19342;31799;0
25204;31805;0
13728;31806;0
19074;31807;0
24036;31808;0
25632;31809;0
13113;31811;0.782
12670;31812;0
10843;31814;0
18683;31815;0
28527;31816;0
25553;31817;0
4739;31818;4.257
3722;31822;3.093
23995;31824;0
24904;31825;0
21039;31827;0
16350;31829;0
16275;31830;0
13630;31833;0
24745;31835;1.304
23154;31837;1.104
16559;31838;2.3
11818;31839;2.684
2982;31840;1.347
17390;31842;0
24821;31843;0
16928;31844;0
22408;31845;0.326
17499;31848;0
24039;31849;0.225
18278;31850;0
27054;31852;0.364
19372;31853;0
15235;31854;0
14003;31855;0
12135;31861;0
30617;31862;0
18032;31864;0
20569;31868;0
16458;31869;2.55
8053;31870;0.311
20782;31871;0
5230;31873;0
22501;31874;0
13332;31875;0
30365;31877;0
30767;31878;0
10844;31879;0
27139;31880;0
2000;31881;1.449
25631;31884;0
25285;31889;0
18265;31890;0
5591;31891;0.25
29577;31895;0
4964;31896;0.816
7557;31899;1.981
25630;31902;0
24038;31904;0
22930;31905;0
7304;31911;0
15030;31912;0
22186;31914;0
29711;31915;0
17074;31916;0
22463;31918;0
4611;31919;0
4083;31920;0
7840;31921;0
28711;31922;0
20605;31923;2.429
7348;31924;0
29793;31925;0
15927;31926;0
19352;31927;0
23403;31932;0
24040;31933;0
4064;31934;4.132
25629;31935;0
4082;31937;0
7637;31938;0
26799;31939;3.6
24035;31940;0
25628;31942;0
30204;31946;0
7676;31947;0.268
5154;31948;0.761
15464;31949;0
26627;31950;1.128
16455;31951;2.089
17438;31953;0
21288;31954;0
27674;31955;0
3484;31956;0
3829;31958;0
28887;31959;0
2637;31960;0
24466;31961;0
2348;31963;1.802
29655;31965;0
17193;31966;0
16177;31970;0
28769;31973;0
28799;31974;0
7814;31975;0
2983;31977;1.354
5658;31978;0
25259;31979;2.686
20568;31981;0
5592;31982;0.4
2954;31983;0
29657;31989;0.236
14680;31990;0
17166;31995;0
23261;31996;1.081
5982;31997;1.04
2938;31999;0
27013;32000;0
10507;32001;0
5421;32003;0.755
26848;32004;0
28321;32005;0
26869;32006;0
6005;32007;3.724
11011;32009;0
17070;32010;0
25493;32011;2.836
16076;32013;1.412
3404;32016;0
24492;32017;0.458
19641;32020;0
27491;32021;0
24054;32022;0
27671;32023;0
24495;32026;0
7627;32027;0.607
11096;32028;2.54
2274;32039;2.786
7780;32200;0
25521;32204;2.158
3414;32209;1.075
16454;32218;2.302
24193;32232;0
17810;32237;0
2345;32341;0.853
2346;32346;1.499
2310;32380;0
28797;32409;0
29548;32419;0
25289;32425;0
28802;32427;0
2364;32431;1.45
26546;32432;1.025
2365;32439;1.836
4075;32445;1.614
7531;32461;0
3388;32463;0
26798;32469;1.582
24044;32500;0
4121;32502;1.437
7650;32511;1.694
5480;32513;1.152
17693;32523;0
12234;32524;0
28833;32527;0
17852;32536;0
16128;32540;2.22
10800;32546;0
19881;32551;1.006
31139;32552;0
15748;32562;0
16050;32563;3.005
1630;32568;0.858
26800;32577;0
19648;32581;0
21136;32585;0
18841;32590;0
7982;32602;0
10551;32606;0
14516;32616;0
16459;32620;2.926
18945;32626;0
29656;32635;0
25957;32664;0
23283;32669;0
10527;32672;0
2411;32677;1.626
5661;32719;0
6188;32728;2.135
6039;32739;3.549
25098;32741;0.403
14502;32749;0
18985;32755;0
10779;32763;0
19841;32771;1.437
26803;32777;1.291
21156;32780;0
25360;32790;0
3182;32806;0
29683;32816;0
8207;32821;0
8081;32837;0
27202;32869;0
3215;32873;1.031
11552;32889;5.609
17736;32893;0
5603;32895;0.493
12650;32899;0.439
15162;32933;0
3351;32939;0
25482;32945;0
27644;32954;0.952
3216;32975;1.243
29684;32983;0
15412;32988;0
10116;32998;7.654
14180;33005;0
17812;33021;0
28184;33032;0
2480;33034;0
3137;33038;0
22178;33046;2.256
4923;33053;0
19088;33065;0
2488;33075;4.604
13331;33084;0.787
21318;33085;1.517
2491;33089;3.663
17830;33092;0
29670;33098;0.234
21304;33107;0
19880;33120;0.98
31360;33122;0.896
2498;33126;0
29746;33129;0
8178;33142;0
17748;33146;0
6040;33150;3.572
20551;33158;1.525
25356;33180;2.256
2974;33185;2.259
13450;33190;1.195
4434;33191;2.073
17059;33201;0
6715;33238;3.343
28204;33247;0
24041;33249;0
16787;33258;0
6265;33272;2.651
3658;33274;0.899
2212;33288;2.616
29679;33298;0
28123;33303;0
14349;33304;0
2156;33307;5.122
10524;33316;0
28849;33319;0
4481;33344;0
21430;33351;2.198
7167;33355;0
24052;33359;0
14557;33378;1.972
17267;33390;0
2553;33403;2.03
28982;33405;0.232
28847;33410;0
25554;33414;0
22579;33416;1.716
30949;33427;0
17056;33430;0
6429;33433;1.634
11367;33434;2.921
26752;33435;0
2883;33437;1.447
2559;33440;1.227
17066;33442;0
28177;33445;0
10532;33446;0
12842;33447;0
4962;33448;0.962
7677;33451;0
26555;33452;1.424
27668;33455;0
20572;33458;0
4698;3346;11.91
28169;33460;0
14934;33479;0.962
25429;33492;0
28621;33499;0
7749;33506;0
10521;33507;0
3569;33525;0
30992;33529;0
17719;33531;0
3892;33534;0
10478;33537;0
15160;33548;0
2579;33559;0
6036;33561;4.142
29639;33567;0
3368;33585;0.794
19007;33589;3.208
2584;33590;6.155
18230;33591;0
20072;33596;0
11038;33619;1.654
26522;33624;5.111
30403;33632;0
28900;33639;0
25355;33649;2.081
10836;33659;0
27404;33674;0
14233;33677;1.336
14751;33678;7.154
2602;33682;8.523
19304;33683;0
10350;33691;0
28146;33702;0
1675;33708;2.263
30723;33717;0
30753;33727;0
29640;33731;0
27870;33737;0
5595;33742;0.235
10290;33747;0
26801;33762;0
24053;33764;0
21299;33765;0
7196;33766;3.751
25522;33767;2.081
3082;33768;2.109
6614;33770;3.121
17069;33771;0
28163;33772;0
30876;33774;0
25363;33775;0
28938;33776;0
26671;33777;0
6403;33778;0
4116;33779;0.338
19809;33780;2.851
19036;33781;0
10400;33786;0
16456;33787;0.432
29876;33789;0
6571;33790;1.269
23460;33791;0.563
24271;33792;2.405
4122;33794;5.52
10121;33795;0
17001;33798;0
12720;33799;0.968
29080;33801;0
26820;33803;0
16091;33804;0
14935;33810;1.017
5597;33811;0
29061;33816;0
27160;33817;0
22188;33818;0
27378;33819;0
28896;33820;0
21133;33821;2.262
26308;33822;0
3657;33824;0
22958;33825;0
30033;33826;0
25600;33829;0
20134;33831;2.935
4480;33833;0
23968;33834;0
28157;33835;0
11292;33838;1.764
29731;33842;0
28851;33843;0
8014;33845;0
31150;33846;0.482
27405;33847;0
3269;33848;1.235
25810;33850;4.138
16485;33852;0
3403;33854;0
20316;33855;0
15912;33857;7.906
3171;33860;0.343
30749;33861;0
16061;33862;1.433
10470;33863;0
5602;33864;0.32
24909;33865;5.346
10288;33866;0
18269;33868;0
24049;33869;0
21933;33875;1.498
27237;33895;1.107
5655;33896;2.362
27605;33897;0.685
26706;33916;1.711
16182;33917;0
25112;33920;0
3487;33921;1.941
2962;33928;0
17290;33932;0
20692;33935;0
6035;33936;4.459
30864;33938;0
12870;33939;0
16973;33940;0.645
16075;33942;1.318
8350;33947;0.197
4476;33950;3.776
16051;33968;0.784
24627;33973;0
17842;33978;0
16404;33981;0
21993;33987;3.814
28128;33988;0
30979;33994;0
28620;33996;0
7743;34000;0
6487;34001;0
5601;34002;0.413
14870;34010;0
6087;34011;2.122
30553;34024;0
28850;34027;0
7981;34031;0
28796;34032;0
3963;34033;2.331
29750;34046;0
19309;34048;0
24272;34055;2.294
27635;34056;0.782
18262;34057;0
6038;34068;3.095
26556;34070;1.405
2332;34072;4.409
3113;34073;6.555
25393;34074;0.243
4882;34075;2.175
17276;34081;0
30085;34090;0
30633;34092;0
26256;34093;1.192
1866;34099;0.875
30118;34101;0
5605;34124;0.236
27338;34128;0
25218;34129;0
4881;34132;1.798
2715;34137;0
16457;34138;0
25236;34149;0
10305;34151;0
4491;34158;0
26526;34160;0.984
19366;34165;0
19548;34166;0
6034;34171;4.71
27200;34181;0
10310;34182;0
18379;34183;0
27201;34184;0
10916;34185;0
11543;34186;0
30919;34187;1.223
26554;34188;1.607
3941;34190;2.967
10301;34192;0
23591;34193;0
27648;34195;0
28870;34196;0
15114;34210;0
5794;34214;8.745
22422;34215;0
7058;34216;0
30015;34217;0
20581;34218;1.841
20910;34219;0
3234;34220;6.543
2544;34226;6.045
14002;34227;0
17260;34228;0
18916;34246;0
3510;34247;5.446
25976;34248;0
26405;34250;0.703
29072;34256;0
30389;34260;0
5495;34261;2.685
26557;34262;1.405
30742;34264;0
28804;34266;0
20319;34269;0
3898;34279;0
21667;34283;0
24181;34285;1.983
28846;34286;0
24207;34287;0
2998;34288;1.568
30855;34301;0
29004;34304;0
26475;34305;3.749
5865;34307;0.315
6043;34312;2.855
14459;34325;0
6044;34328;2.87
7824;34346;0
18009;34353;0
17270;34360;0
28871;34362;0
13183;34363;1.161
7983;34378;0
30862;34379;0
29946;34380;0
6032;34386;0
3550;34387;0.215
27494;34388;0
16537;34389;0
19091;34401;0
21905;34407;0.552
24910;34410;5.537
27840;34412;0
7047;34419;0
29090;34421;0
21665;34425;0
6031;34426;5.195
30946;34429;0
24854;34430;2.426
21265;34433;0
31085;34436;0.201
3940;34440;2.931
16180;34445;0
29578;34463;0
20146;34464;0
15774;34471;0
17853;34474;0
21037;34475;0
10616;34477;0
21906;34478;0.502
26257;34480;1.424
21267;34494;5.628
30003;34495;0
23996;34497;0
20109;34501;0
18024;34502;0
4902;34503;2.07
3259;34505;0
2784;34511;0
21907;34514;0.221
26698;34516;0
30239;34539;0
2991;34540;3.413
10567;34542;0
15591;34546;0
24867;34549;2.208
18919;34550;0
7269;34551;0
30856;34558;0
25610;34559;0
24911;34560;5.211
14681;34561;0
30498;34565;0.335
20906;34573;0
25035;34574;1.157
30880;34578;0
5311;34579;3.015
7801;34580;0
15946;34581;2.928
24467;34584;0
3200;34589;0
14805;34590;4.076
15201;34591;0
26355;34592;0
24574;34597;0
16550;34598;0
3328;34603;4.529
28918;34616;0
18259;34620;0
7808;34624;0
11121;34625;0
5881;34636;4.46
3003;34640;2.864
29196;34653;0
31135;34669;2.177
24585;34675;0
21931;34679;1.799
27076;34692;0
14232;34695;1.195
30114;34703;0
2967;34704;0
27258;34712;0
23207;34713;5.048
31314;34714;0
29109;34726;0
4721;34727;1.538
10838;34728;0
20691;34729;0
12545;34733;8.708
10287;34739;0
22296;34742;0.394
18197;34747;0
20746;34749;0
2351;34750;0
1699;34759;0
18451;34760;0
22295;34765;0
30695;34772;0
17940;34779;0
17265;34781;0
17674;34787;0
20953;34793;2.089
26867;34796;0
31350;34807;0
14444;34816;0
16089;34818;1.481
16992;34824;2.848
3179;34831;4.774
6290;34834;2.258
28144;34853;0
24805;34854;0
20607;34860;0
14570;34863;2.368
2992;34869;2.125
18710;34870;0
30953;34872;0
17435;34873;0
15018;34877;0.651
20693;34879;0
16483;34880;0
2557;34883;0
7940;34884;0
5118;34888;2.134
29638;34890;0
4835;34893;0
5581;34894;1.198
10501;34896;0
27862;34903;0
9961;34907;0
30920;34908;0.788
30241;34909;0
17315;34912;0
13173;34913;1.105
6961;34917;0
4904;34918;1.74
30220;34920;0
20842;34923;0
27075;34925;0
24966;34926;0.378
28133;34933;0
10758;34934;0
18950;34943;1.382
10512;34950;0
17946;34953;0
15535;34955;4.163
28798;34956;0
6033;34957;3.743
16030;34960;1.175
16747;34966;1.273
23634;34968;0.162
5582;34992;1.145
16048;34997;0
14485;35004;0
27276;35007;0
18832;35008;0
21111;35017;0
24302;35020;2.092
17969;35025;0
2659;35197;0
2674;35261;3.294
2737;35529;0
2750;35580;0
2778;35690;0
2780;35698;1.438
8130;3588;0
2828;35899;0
2832;35916;3.724
8132;3592;0
8203;3612;7.487
7503;3619;0
8533;3620;0
2901;36209;6.671
7517;3624;0
2916;36276;1.713
2919;36289;2.238
8082;3629;0
2920;36293;3.165
2929;36329;6.059
8086;3637;11.657
8100;3638;0
2942;36380;3.58
17687;36456;0
2961;36458;0
5376;36459;0
18452;36464;0
7740;36474;0
27397;36491;0
2969;36497;0
14487;36509;0
31311;36528;0
3002;36532;2.891
31315;36550;0
28940;36553;0
25905;36591;0
3475;36601;0
7535;36722;0
12054;3681;13.5
3034;36842;0.717
3055;36931;0
8500;3697;0
3073;37014;5.853
3078;37035;5.436
7514;3721;0
9566;3723;0
9320;3726;0
3130;37268;0
26976;37289;1.597
10106;3729;0
8586;3732;0
17350;3749;0
7939;37490;0
3212;37616;0
12055;3763;14.115
3226;37678;3.245
16183;37699;0
3232;37709;0
3235;37727;0
16941;37733;0
3237;37738;2.798
19157;37749;0
5811;37762;4.147
2152;37769;0
29188;37780;0.733
18520;37802;0
3254;37815;0
16720;3788;0
29060;37899;0
20317;37900;0
7513;3794;0
3289;37974;4.048
7521;3798;0
17967;38003;0
17319;3804;0
3315;38094;4.645
3324;38131;0
3325;38136;3.413
29685;38158;0
21089;38234;0
22514;3829;0
22516;3833;0
13420;38441;8.539
7505;3845;0
7512;3847;0
7519;3849;0
6037;38508;0.364
3412;38512;0.738
7522;3853;0
29086;38541;0
3419;38545;0
3000;38551;3.095
3426;38576;3.092
6321;3859;2.083
3432;38606;3.006
5810;3861;0
3444;38656;0.759
3459;38729;1.535
3476;38801;6.797
20843;38960;0
3533;39042;3.177
18114;3908;0
22472;3911;0
7938;39371;0
4200;39411;0
31310;39438;0
3644;39527;5.657
3647;39542;6.017
12525;39700;0
8391;3976;0
7509;3977;0
7520;3980;0
17859;3981;0
10676;3983;0
17860;3984;0
6320;3986;1.62
10678;3987;0
7453;39870;0
17352;3991;0
10681;3992;0
10937;3994;0
21452;3995;0
17610;3997;0
10683;3998;0
18891;3999;0
17612;4001;0
19149;4003;0
17360;4004;0
4566;4007;1.586
26975;40090;1.506
4186;40095;2.299
27460;40108;0
30385;40142;0
20611;40318;0
8134;4044;0
8138;4047;0
31044;4049;0
8144;4050;0
29884;40572;0
8520;4060;0
3925;4064;0
13761;4069;0
30000;4071;0
18895;4073;0
8143;4075;0
7648;4076;2.167
25275;40799;0.274
7649;4086;1.644
18882;41016;0
3938;41061;3.197
8390;4108;0
9214;4113;0
19753;41134;0
20238;41169;0
12056;4117;14.15
20426;41173;0
6685;41318;1.253
9277;4136;0
9287;4137;0
12023;41444;3.983
28966;4153;0
30508;4154;0
13556;41558;0
3663;41566;0.402
31023;4158;0
31025;4160;0
31283;4161;0
3673;41610;1.64
10944;4162;0
3676;41624;0
30004;4164;0
8386;4165;0
5373;41680;0
5540;41734;7.87
24744;41738;0
3717;41802;5.583
3718;41806;6.435
18984;4183;0
3732;41862;5.67
13862;4191;0
3744;41911;3.048
20540;4200;0
20541;4201;0
3776;42040;2.571
8534;4208;0
8568;4213;0
3802;42154;6.284
13705;4220;0
3816;42213;6.454
8597;4222;0
17585;4224;0
3824;42245;3.319
3830;42271;5.137
3834;42287;0
19150;4236;0
30264;4237;0
31032;4239;0
3875;42460;0.878
22272;4247;0
3878;42474;2.347
18780;4258;0
13650;4260;0
3915;42635;5.732
9316;4265;0
5499;4267;0
5517;4268;0
3933;42703;3.335
21449;4274;0
8118;4276;0
21453;4278;0
8122;4280;0
18131;4281;0
17621;4283;0
18903;4284;0
18904;4286;0
3979;42866;4.532
17625;4289;0
20443;4291;0.182
3990;42912;0
3994;42928;4.041
3995;42932;3.698
17627;4295;0
18140;4297;0
8139;4299;0
17629;4306;0
17630;4308;0
8141;4310;0
19423;4314;0
22242;4316;0
4051;43167;0
4069;43241;1.908
4070;43245;5.824
6318;4333;4.09
17349;4337;0
18896;4340;0
18136;4342;0
30785;4346;0
4133;43502;5.886
19422;4352;0
8142;4353;0
4143;43548;5.643
22243;4357;0
28740;4358;0
10705;4359;0
18145;4361;0
27974;4363;0
4165;43630;1.235
4166;43636;2.542
4168;43645;8.853
8145;4366;0
17380;4368;0
4181;43693;1.59
18148;4370;0
28744;4372;0
4188;43731;5.124
30536;4374;0
30025;4376;0
17638;4378;0
4207;43791;0.911
10711;4382;1.04
10712;4388;0.392
17640;4390;0
4234;43901;3.288
4236;43912;0
18152;4392;0
18153;4394;0
17386;4395;0
10715;4398;0
29007;4399;0
10972;4401;0
4289;44130;0.998
4302;44185;2.607
9301;4419;0
4305;44195;1.098
22248;4439;0
4351;44398;0
18156;4441;0
4356;44417;0
17389;4442;0
18157;4443;0
4361;44440;1.183
8156;4445;0
17646;4446;0
20463;4448;0
4371;44487;1.797
20464;4452;0
20721;4453;0
10720;4456;0
17392;4458;0
17904;4460;0
20465;4461;0
20466;4463;0
17650;4464;0
17906;4466;0
18674;4468;0
20467;4469;0
4422;44690;0
4432;44736;1.155
4438;44758;6.445
4440;44766;2.495
22309;4478;0
12059;4483;14.181
4468;44880;3.611
9297;4491;0
22473;4495;1.772
8119;4498;0
20684;4500;0
4506;45035;3.481
22262;4505;0
29784;4509;0
30040;4511;0
17397;4512;0
22264;4514;0
12057;4536;14.099
12058;4537;14.132
4596;45414;3.15
10325;4546;0
10105;4549;0
4622;45526;7.842
4624;45534;3.255
4625;45538;3.896
14014;4554;0
8123;4556;0
4634;45581;5.602
4543;4559;0.176
11469;4561;0
29003;4563;0
20469;4566;0
4695;45828;1.276
4719;45923;0
5497;4601;0
4523;4610;0.179
22475;4611;0.95
17907;4625;0
4804;46269;8.01
29018;4627;0
4826;46358;0
10182;4659;1.115
9672;4660;0
4885;46612;2.123
4888;46624;2.617
10445;4664;0
14034;4665;0
30534;4668;0
29013;4672;0
8162;4674;0
4933;46812;2.875
4935;46818;1.445
22476;4692;0
17353;4694;1.453
22221;4696;0
4974;46974;3.085
17383;4710;0
8155;4714;0
5039;47234;2.491
5042;47246;0.595
8115;4734;0
5076;47390;1.619
18147;4742;0
30535;4744;0
30537;4749;0
17898;4752;0
14052;4755;0
5115;47551;1.815
8163;4761;0
21451;4787;0
30533;4788;0
13784;4789;0
14051;4792;0
5205;47925;5.233
5207;47933;7.329
5208;47937;6.039
20468;4794;0
5227;48013;1.01
4578;4802;0
10729;4804;0
17657;4805;0
18169;4806;0
10986;4807;0
17402;4808;0
5279;48229;1.45
5310;48351;3.086
12061;4844;14.108
12062;4845;14.146
12064;4847;14.198
5341;48472;3.285
5385;48656;4.145
8165;4866;0
4579;4870;0
17404;4871;0
17660;4873;0
18172;4874;0
5407;48748;3.559
5414;48776;1.027
3311;4880;0
5430;48845;0
5432;48856;4.24
5433;48861;4.281
5434;48866;4.16
5435;48871;4.201
5460;48971;2.551
5461;48977;2.36
5468;49011;2.461
18967;4904;0
19480;4905;0
12060;4907;14.087
12063;4908;14.187
5516;49177;2.82
8164;4918;0
17661;4919;0
5624;4944;2.587
5625;4948;2.414
5626;4955;2.4
4177;4961;18.39
14036;4964;0
5633;49641;0.526
29020;4966;0
29022;4967;0
5627;4976;2.95
5673;49808;0.881
5701;49925;0
6912;5002;0
5727;50029;0
5767;50201;0
14035;5021;0
5772;50225;0
5578;5023;1.191
22263;5029;0
29023;5031;0
17406;5033;0
18174;5034;0
10991;5035;0
17407;5036;0
17663;5037;0
20737;5038;7.021
10480;5039;0
10736;5040;0
18176;5041;0
2562;5057;7.392
5859;50598;2.789
5867;50634;3.747
5868;50641;0
5876;50672;0
12065;5073;14.204
12074;5080;14.112
4672;5084;0
5932;50905;3.124
8159;5092;0
5936;50922;2.94
17655;5093;0
8166;5095;0
8167;5096;0
29029;5099;0
30309;5100;0
5613;5101;0
9972;5103;0
10997;5105;0
17413;5108;0
1797;5115;0
5999;51182;5.81
6007;51215;2.796
12067;5129;13.838
12069;5130;14.089
12070;5131;14.094
12073;5133;14.11
17557;5139;0
22474;5140;0
13762;5144;0
14025;5145;0
8154;5146;0
17399;5147;0
6117;5149;0
31334;5151;0
17414;5153;0
29034;5155;0
