material_id;spacegroup
mp-667207;P3m1
mp-667208;P3m1
mp-667223;Cm
mp-667310;Cmc2_1
mp-667363;Pcc2
mp-667368;Immm
mp-667371;Pbcm
mp-667373;Pmna
mp-667376;Cmce
mp-667377;Cmce
mp-667383;C2/m
mp-667448;I-4
mp-667456;P2_12_12_1
mp-667600;I-4
mp-667783;Pbca
mp-667824;P3_121
mp-667856;I4/mmm
mp-667860;Ima2
mp-667889;Pnma
mp-667992;P4/nbm
mp-668137;Fd-3m
mp-668138;P23
mp-668143;Cmcm
mp-668145;R-3m
mp-668148;P-4c2
mp-668149;P6_3/mmc
mp-668151;Pm-3n
mp-668152;P4_2/mbc
mp-668155;I-42m
mp-668156;Pnnn
mp-668158;Pa3
mp-668159;P622
mp-668160;P6_422
mp-668161;P6_3/mcm
mp-668162;Pm-3n
mp-668164;Pccn
mp-668165;Im-3m
mp-668166;Pban
mp-668167;Pcca
mp-668168;Pcca
mp-668169;I4_122
mp-668170;P-31m
mp-668171;I4/mcm
mp-668173;Ia3
mp-668178;P-31c
mp-668180;I4_1/amd
mp-668189;P4/nnc
mp-668275;C2/m
mp-668310;P1
mp-668402;C2/m
mp-668406;R-3c
mp-668409;P2_12_12_1
mp-668415;C2/c
mp-668512;R-3
mp-668541;I4_1/amd
mp-668557;P4_2/nmc
mp-668682;Cmcm
mp-668693;Imm2
mp-668723;Imma
mp-668740;C2/m
mp-668837;Fm-3m
mp-668849;R-3
mp-668883;F4_132
mp-668936;P1
mp-668945;R32
mp-668959;P6/mmm
mp-668980;I-4m2
mp-668999;R3m
mp-669;P6/mmm
mp-669061;P3m1
mp-669096;P2_1
mp-669125;Imma
mp-669235;I4/mmm
mp-669242;I4/mmm
mp-669251;R-3c
mp-669283;P6_3/m
mp-669316;Pmn2_1
mp-669332;R-3m
mp-669426;P2_1/c
mp-669499;P2_1/c
mp-669531;Fm-3m
mp-669595;Cmcm
mp-669639;R3c
mp-669642;P6_3mc
mp-669657;Pca2_1
mp-669660;R3m
mp-669673;Cmc2_1
mp-669678;Cmcm
mp-669686;R3m
mp-669710;Pnma
mp-669740;P6_222
mp-669744;Cmcm
mp-669750;R-3m
mp-669752;Pnma
mp-669755;P6_3/mmc
mp-669771;Pbcm
mp-669776;C222_1
mp-669782;R-3m
mp-669809;P-1
mp-669822;R3m
mp-669845;Fm-3m
mp-669864;Pmna
mp-669916;R-3c
mp-669962;P-3m1
mp-670005;P4/nmm
mp-670028;P6_3/mmc
mp-670033;Pnma
mp-670050;I4/mmm
mp-670095;Pm-3m
mp-670178;C2/m
mp-670185;Cmce
mp-670210;R-3
mp-670242;Cmcm
mp-670268;R-3m
mp-670270;R-3m
mp-670280;P-43m
mp-670294;P6_3mc
mp-670302;P6_3/mmc
mp-670305;Cmc2_1
mp-670321;R-3m
mp-670333;R-3m
mp-670351;Pna2_1
mp-670357;I-4
mp-670367;P-1
mp-670380;Pm-3m
mp-670416;I4_1md
mp-670429;I4/mmm
mp-670430;R-3
mp-670440;I4/mmm
mp-670499;P-62m
mp-670551;Ibam
mp-670592;Pc
mp-670593;Ibam
mp-670631;I4/mmm
mp-670632;P2_1/c
mp-670681;Cc
mp-670720;Pnnm
mp-670734;P6_3mc
mp-670754;Pa-3
mp-670844;I4/mmm
mp-670902;R-3m
mp-670924;P4/nmm
mp-671062;P-1
mp-671065;R-3m
mp-671087;P1
mp-671112;P1
mp-671159;Cmcm
mp-671169;R-3m
mp-671187;P-1
mp-671218;P-3m1
mp-671240;P6_3mc
mp-671255;P-1
mp-671333;C2/m
mp-671339;P4_32_12
mp-671412;P6_3/mmc
mp-671419;Cmmm
mp-671426;P4/nmm
mp-671458;I-42d
mp-671472;C2/m
mp-671498;P3m1
mp-671588;R-3c
mp-671613;P4/nmm
mp-671619;Pbcm
mp-671651;I4_1/amd
mp-671772;P6_3mc
mp-671867;C2/m
mp-671928;Pccn
mp-672093;R-3m
mp-672114;C2/m
mp-672232;Fm-3m
mp-672237;Pbcm
mp-672240;Pnma
mp-672298;I4/mmm
mp-672400;R3m
mp-672408;P3_221
mp-672413;P4/nmm
mp-672420;Cmcm
mp-672421;P-3m1
mp-672439;P-1
mp-672444;C2/m
mp-672480;Pbam
mp-672702;F-43m
mp-672756;P3m1
mp-672821;P-3m1
mp-672869;P6_322
mp-672873;P-43m
mp-672890;I4_1/amd
mp-672941;Cmcm
mp-672949;P6_422
mp-673168;C2
mp-673198;P6_3/m
mp-673306;P6_3
mp-673310;P2_1/m
mp-673721;P6_3/m
mp-673914;P6_3
mp-673918;P2_1/m
mp-674387;P6_3/m
mp-674592;P6_3
mp-674596;P2_1/m
mp-675211;P1
mp-675254;Aem2
mp-675305;P1
mp-675369;P2_1/m
mp-675589;P-3m1
mp-675771;Ama2
mp-676650;Cm
mp-677074;P4_2/mmc
mp-677861;P2_1
mp-677889;P6_3mc
mp-677913;Fm-3m
mp-677925;P6cc
mp-677965;P-1
mp-677991;C2/c
mp-678011;Pbcn
mp-678014;P6_3/mmc
mp-678047;Pmmn
mp-678065;C2/c
mp-678071;P4_12_12
mp-678081;P1
mp-678082;Cmcm
mp-678132;P-3m1
mp-678140;Pm-3m
mp-678156;I4/mmm
mp-678209;P4_122
mp-678395;I4/mcm
mp-678441;Pmmn
mp-678472;P2/c
mp-678482;P6_3/mmc
mp-678488;I4/mcm
mp-678490;P-4n2
mp-678491;P4_2/mcm
mp-678494;P6_3/mmc
mp-678498;Fddd
mp-678501;R-3m
mp-678508;Pmc2_1
mp-678511;I4_1/amd
mp-678524;C222_1
mp-678569;P6_3/m
mp-678582;C2/m
mp-678606;P6_3cm
mp-678640;Cmcm
mp-678653;P4/nmm
mp-678654;Ia3
mp-678656;I2_13
mp-678674;Pm-3m
mp-678707;Cmcm
mp-678734;R3m
mp-678749;I4_122
mp-678891;P6_3/mmc
mp-678918;P2/c
mp-678966;R-3c
mp-679000;Fm-3m
mp-679005;P-3m1
mp-679009;C2/m
mp-679017;Cmcm
mp-679086;R-3m
mp-679092;P-3c1
mp-679160;P2_1/c
mp-679174;Cmcm
mp-679202;P-1
mp-679249;C2/m
mp-679346;P2_1/c
mp-679354;Cc
mp-679359;P4_12_12
mp-679412;P3m1
mp-679695;R-3
mp-679774;P-42_1m
mp-679964;Pnma
mp-680085;P3m1
mp-680087;P3m1
mp-680204;C2/m
mp-680222;P6/mmm
mp-680346;Pnma
mp-680353;P2_13
mp-680424;P-1
mp-680651;Ibam
mp-680765;P2_1/m
mp-680836;C2/c
mp-680894;I4/mcm
mp-680898;P3_221
mp-680944;P1
mp-680945;I4_1/amd
mp-680971;C2/c
mp-681072;P4_2/mnm
mp-681091;Pbcn
mp-681095;P6/mmm
mp-681203;C2/m
mp-681216;P2_1/c
mp-681233;P2_1/c
mp-681307;Cmc2_1
mp-681335;P1
mp-681348;Pna2_1
mp-681420;P6_3/mmc
mp-681509;P4_32_12
mp-681510;C222_1
mp-681518;Ima2
mp-681524;C2/c
mp-681528;P2
mp-681563;Ccc2
mp-681608;P4_2/mbc
mp-681640;P-3m1
mp-681710;P2/c
mp-681857;P4_32_12
mp-681858;C2/m
mp-681923;C2/c
mp-682001;Pmn2_1
mp-682004;Cmce
mp-682035;P2_1/c
mp-682074;R-3m
mp-682167;P2_1/c
mp-682336;P3m1
mp-682363;P3m1
mp-682380;P3m1
mp-682512;P6_3mc
mp-682525;P-3
mp-682547;Pnma
mp-682629;P6_3mc
mp-682646;Fd-3m
mp-682657;Pmmn
mp-682675;P3m1
mp-682676;P-3m1
mp-682728;P3m1
mp-682742;P3m1
mp-682743;P3m1
mp-682789;P4/nmm
mp-682815;P-1
mp-682846;Pnma
mp-682905;Ama2
mp-682913;P4_32_12
mp-682942;P3m1
mp-683051;P6_3cm
mp-683069;P3m1
mp-683085;Cm
mp-683103;Fd-3m
mp-683180;P-1
mp-683245;Pnma
mp-683339;R-3
mp-683463;P-1
mp-683539;Cc
mp-683541;C2
mp-683542;C2
mp-683557;Pm
mp-683558;P1
mp-683559;P1
mp-683560;I2_12_12_1
mp-683568;P1
mp-683569;P1
mp-683570;P1
mp-683883;Pbca
mp-683947;P-1
mp-683952;Pm-3n
mp-683953;Ia-3d
mp-683970;Pmmm
mp-684178;P3m1
mp-684215;P6_3mc
mp-684232;P-1
mp-684904;C2/c
mp-685147;Fm-3m
mp-685156;Pc
mp-685184;P1
mp-685291;P1
mp-686615;P1
mp-686818;P4/nmm
mp-686886;R-3m
mp-686903;P2_1/c
mp-686986;P4/nmm
mp-686987;P3_221
mp-686994;R3m
mp-686995;Fm-3m
mp-687025;C2/m
mp-687100;Pbcm
mp-687214;Fm-3m
mp-687260;P2_1/c
mp-687306;I-4
mp-687347;C2/m
mp-687403;P6_3/mmc
mp-687500;R-3m
mp-687501;Cmmm
mp-687612;P6_3mc
mp-687625;Pnnm
mp-687755;P4/nmm
mp-687762;P-3m1
mp-687784;I4/mmm
mp-687863;P-3m1
mp-687975;I4/mmm
mp-687983;P-62m
mp-688008;P-62m
mp-688022;I4/mmm
mp-688073;R-3
mp-688147;P-1
mp-688197;I-4
mp-688204;R3m
mp-688208;R-3m
mp-688216;Pna2_1
mp-688276;P6_3/mmc
mp-688278;P-43m
mp-688280;R-3m
mp-688291;Cmc2_1
mp-688300;P6_3mc
mp-688304;Cmcm
mp-688320;R-3m
mp-688330;R-3m
mp-688343;R-3m
mp-688354;R-3
mp-688355;Cmce
mp-688367;C2/m
mp-688483;Ibam
mp-688505;I4/mmm
mp-688521;Pm-3m
mp-688528;Pnma
mp-688544;P6_3/mmc
mp-688568;P4/nmm
mp-688582;R3m
mp-688601;Ibam
mp-688640;Ibam
mp-688715;Pmna
mp-688791;P-1
mp-688803;Pbcm
mp-688875;Pnma
mp-688878;R-3m
mp-688918;R-3m
mp-688949;Pnma
mp-688999;Cmc2_1
mp-689025;Cmcm
mp-689026;Cmcm
mp-689040;Pca2_1
mp-689049;R-3m
mp-689135;R-3m
mp-689263;R-3m
mp-689384;Fm-3m
mp-689410;P2_1/m
mp-689426;R-3m
mp-689432;I4/mmm
mp-689455;Pmn2_1
mp-689552;Fm-3m
mp-689560;P6_3/m
mp-689577;Pm-3m
mp-689635;Cmcm
mp-689682;Pm-3m
mp-689724;C2/m
mp-689813;Pm-3m
mp-689827;P6_422
mp-689954;R-3
mp-689976;Fm-3m
mp-690080;P6_3/mcm
mp-690114;C2/m
mp-690174;P2_1/c
mp-690228;P2/c
mp-690346;P6_3cm
mp-690389;I4/mmm
mp-690459;Immm
mp-690501;P-3m1
mp-690517;Cmc2_1
mp-690551;R-3m
mp-690569;Pnma
mp-690623;Fm-3m
mp-690644;C2/m
mp-690711;P2_1/c
mp-691068;P622
mp-691089;P622
mp-691132;Pna2_1
mp-691250;I-4
mp-691275;P6_3mc
mp-691346;P3_121
mp-691351;Imma
mp-691372;I4/mmm
mp-691404;Pnma
mp-691624;Fd-3m
mp-691625;P23
mp-691628;P6_3/mmc
mp-691632;I-42m
mp-691635;R-3m
mp-691637;Pm-3n
mp-691638;P4_2/mbc
mp-691639;Pnnn
mp-691641;P622
mp-691643;Pa3
mp-691645;I4_122
mp-691646;Pcca
mp-691647;P6_422
mp-691648;Pccn
mp-691649;Pban
mp-691650;Pcca
mp-691651;P6_3/mcm
mp-691652;Pm-3n
mp-691653;Im-3m
mp-691655;I4/mcm
mp-691656;P-31m
mp-691662;P-31c
mp-691664;Ia3
mp-691753;C2/m
mp-691782;P1
mp-691853;C2/m
mp-691857;R-3c
mp-691860;P2_12_12_1
mp-691939;R-3
mp-691980;P4_2/nmc
mp-692;R-3m
mp-692097;Imm2
mp-692131;C2/m
mp-6922;P6_222
mp-692220;Fm-3m
mp-692264;F4_132
mp-692305;P6/mmm
mp-692343;R3m
mp-692376;P3m1
mp-692407;P2_12_12_1
mp-692554;C2/c
mp-692702;P-1
mp-692785;P-1
mp-692821;P6_3mc
mp-692891;C2/m
mp-692937;I-42d
mp-692940;C2/m
mp-692988;P3m1
mp-6930;P3_221
mp-693025;R-3c
mp-693066;Pbcm
mp-693085;Imma
mp-693220;Cmcm
mp-693242;C2/c
mp-693451;Pca2_1
mp-693575;C2/c
mp-693672;Pna2_1
mp-693690;P2_1/c
mp-693737;Pnma
mp-694033;C2
mp-694059;P6_3mc
mp-694078;Ibca
mp-694134;P2_1/c
mp-694179;I4/mmm
mp-694188;C2/m
mp-694216;P2
mp-694236;Pccn
mp-694317;P3m1
mp-694330;P-1
mp-694361;Pbam
mp-6945;P4_12_12
mp-694595;P3m1
mp-6947;P4_2/mnm
mp-694710;P-3m1
mp-694819;Cmcm
mp-694874;C2/m
mp-695752;P6_422
mp-695834;Cm
mp-695973;C2/m
mp-696396;P2_1/c
mp-697267;P2_1/c
mp-697384;P4/nmm
mp-697401;Cmc2_1
mp-697419;Pcc2
mp-697433;I-4
mp-697443;Pbcm
mp-697453;Pmna
mp-697462;C2/c
mp-697498;Immm
mp-697519;Cmme
mp-697583;Cmce
mp-697584;Cmce
mp-697939;I4/mcm
mp-698794;P6_3mc
mp-698813;Fm-3m
mp-698887;P6cc
mp-698897;Pbcn
mp-698903;P6_3/mmc
mp-698926;Pmmn
mp-698942;C2/c
mp-698955;P1
mp-698959;Cmcm
mp-698999;P-3m1
mp-699004;Pm-3m
mp-699197;P2_1/c
mp-699278;Fm-3m
mp-699292;C2
mp-699307;P4/mmm
mp-699364;P1
mp-699369;P2
mp-699732;P6_3/mmc
mp-699741;P6_3/mmc
mp-699743;Fddd
mp-699746;P4_2/mcm
mp-699750;R-3m
mp-699755;Pmc2_1
mp-699808;P6_3/m
mp-699841;P6_3cm
mp-699861;Cmcm
mp-699866;P4/nmm
mp-699873;Ia-3
mp-699879;I2_13
mp-699965;C2/m
mp-7000;P3_121
mp-700210;C2/m
mp-700211;P-3m1
mp-700292;P-3c1
mp-700377;P-1
mp-700519;P4_12_12
mp-700610;P3m1
mp-700896;Pnma
mp-701091;P3_221
mp-701092;I4/mcm
mp-701119;I4_1/amd
mp-701265;Pbcn
mp-701266;P4_2/mnm
mp-701310;P6/mmm
mp-701505;P-3m1
mp-701541;Pna2_1
mp-701702;P4_32_12
mp-701720;C2/c
mp-701726;P2
mp-701977;C2/m
mp-702006;C2/c
mp-702041;Cmce
mp-702119;Pmn2_1
mp-702364;P3m1
mp-702397;P3m1
mp-702410;P3m1
mp-702518;P-3
mp-702532;P6_3mc
mp-702535;Pnma
mp-702618;P6_3mc
mp-702638;Fd-3m
mp-702663;Immm
mp-702683;P3m1
mp-702728;P4/nmm
mp-702739;P3m1
mp-702763;P-1
mp-702774;P3m1
mp-702786;Pnma
mp-702804;P3m1
mp-702830;P4_32_12
mp-702869;P3m1
mp-7029;P4_32_12
mp-702925;P6_3cm
mp-702960;P3m1
mp-702968;Fd-3m
mp-703071;Pnma
mp-703137;R-3
mp-703225;P-1
mp-703242;Pmmn
mp-703244;Imma
mp-703357;Imma
mp-703358;Pmmn
mp-703402;I-4
mp-703509;P4/nmm
mp-703578;Fm-3m
mp-703582;P6/mmm
mp-703587;R-3m
mp-703599;Fm-3m
mp-703609;C2/m
mp-703615;Fm-3m
mp-703630;I-4
mp-703699;Imma
mp-703708;C2/m
mp-703788;Pbcn
mp-703939;P4/mmm
mp-704051;R-3
mp-704127;P1
mp-704128;P1
mp-704324;P3m1
mp-704352;P6_3mc
mp-704395;P-1
mp-704667;R3m
mp-704745;Amm2
mp-704824;P6_322
mp-704829;Cmmm
mp-704929;Cccm
mp-705411;P6_3cm
mp-705538;Pc
mp-705546;P2_1/c
mp-705608;Pbca
mp-705661;P6_3cm
mp-705764;Pnnm
mp-706365;C2/m
mp-706574;P3m1
mp-706770;P3m1
mp-706776;P3m1
mp-706883;P2_1/c
mp-707242;P3m1
mp-707377;Pc
mp-707535;P-1
mp-707554;Cmcm
mp-707627;Pnma
mp-707685;Fm-3m
mp-707689;P-3m1
mp-707977;P-1
mp-708043;Fm-3m
mp-708072;P4/nmm
mp-708074;R3m
mp-708200;R-3m
mp-708220;Cmcm
mp-708226;Cmmm
mp-708268;Ibam
mp-708269;Ibam
mp-708288;I-4
mp-708323;Fm-3m
mp-708325;Fm-3m
mp-708326;P2_1/c
mp-708548;R3m
mp-708598;P6_422
mp-708681;P6_3/mcm
mp-7087;P6_3/mmc
mp-708733;C2/m
mp-708747;R3m
mp-708781;P2_1/c
mp-708806;Immm
mp-708874;P4/nmm
mp-709043;P622
mp-709049;P622
mp-709119;I-4
mp-709148;P6_3mc
mp-709239;P3_121
mp-709311;Pnma
mp-709366;C2/m
mp-709402;P4/nbm
mp-709526;I-42m
mp-709531;Cmcm
mp-709559;Fd-3m
mp-709568;P-4c2
mp-709570;Pban
mp-709571;Pnnn
mp-709572;Pcca
mp-709573;P23
mp-709574;Pccn
mp-709576;Pcca
mp-709579;P6_3/mmc
mp-709582;P622
mp-709609;I4_122
mp-709614;R-3m
mp-709615;P6_422
mp-709619;P-31c
mp-709622;P-31m
mp-709627;Pm-3n
mp-709630;P4_2/mbc
mp-709662;I4/mcm
mp-709668;P4/nnc
mp-709675;Pa-3
mp-709679;Ia-3
mp-709716;P6_3/mcm
mp-709786;P1
mp-709806;Im-3m
mp-709873;C2/m
mp-709908;Pm-3n
mp-709923;P2_12_12_1
mp-709997;P4_2/nmc
mp-71;Im-3m
mp-710009;C2/c
mp-710050;Cmcm
mp-710099;R-3
mp-710243;F4_132
mp-710319;P2_12_12_1
mp-710411;Imm2
mp-710539;Ima2
mp-710567;P-1
mp-710636;I-42d
mp-710639;C2/m
mp-710673;C2/c
mp-710767;Pna2_1
mp-710978;C2/c
mp-711025;Pca2_1
mp-711093;C2/c
mp-711111;Pnma
mp-711386;C2/m
mp-711420;I4/mmm
mp-711472;Pccn
mp-711487;P-1
mp-711512;Pbam
mp-711576;P2
mp-711651;P-3m1
mp-711702;C2/m
mp-711877;P3m1
mp-711878;Immm
mp-711882;Pcc2
mp-711895;Pbcm
mp-711898;Pmna
mp-711976;Fm-3m
mp-712012;P6_3/mmc
mp-712090;Fm-3m
mp-7121;P-3m1
mp-712180;R3m
mp-712202;Cmcm
mp-712209;C2/m
mp-712216;P6_3cm
mp-712261;Cmcm
mp-712464;I4/mcm
mp-712599;P-3m1
mp-712673;C2/c
mp-712794;P4/mmm
mp-712837;Cmce
mp-712945;Pna2_1
mp-712986;P2_1/c
mp-713054;Ama2
mp-713078;P-1
mp-713085;Pnma
mp-713124;P4_32_12
mp-713192;P6_3cm
mp-713344;P3m1
mp-713400;R-3
mp-713433;Fd-3m
mp-713436;C2
mp-713438;Cc
mp-713482;P3m1
mp-713485;Pnma
mp-713510;Fd-3m
mp-713522;P-1
mp-713528;C2
mp-713529;I2_12_12_1
mp-714308;P-3m1
mp-714328;Fm-3m
mp-714342;Pnma
mp-714485;Imma
mp-714651;P6_3/mcm
mp-714686;P6_422
mp-714691;Cmcm
mp-714767;Pbcn
mp-714811;Immm
mp-714849;Pm-3m
mp-714882;Fm-3m
mp-714948;I4/mmm
mp-714993;P6_3cm
mp-715000;Pm
mp-715001;P1
mp-715002;P1
mp-715074;P-1
mp-715141;P6_322
mp-715340;C2/m
mp-715359;P6_3cm
mp-715364;Pbca
mp-715430;Pnnm
mp-715450;R-3m
mp-715462;P4/nmm
mp-715463;P2_1/m
mp-715469;Pm-3m
mp-715474;Pc
mp-715504;Pnma
mp-715507;P4/ncc
mp-715511;P-42_1m
mp-715534;Cmcm
mp-715551;Fd-3m
mp-715555;P2_1/c
mp-715559;P6_3cm
mp-715574;Pc
mp-715584;Pc
mp-715588;Pbcm
mp-715589;P2_1/c
mp-715590;P6/mmm
mp-715653;Fm-3m
mp-715665;C2
mp-715814;P3m1
mp-715820;C2/m
mp-715904;P3m1
mp-715907;P3m1
mp-715908;P3m1
mp-715923;Pmma
mp-716155;P2_1/m
mp-716231;P2/c
mp-716362;P622
mp-716364;P622
mp-716371;C2/m
mp-716375;P2_1/c
mp-716376;R3m
mp-716427;Pna2_1
mp-716509;P1
mp-716707;R-3
mp-716815;C2
mp-716843;C2/c
mp-716915;Cmcm
mp-717079;C2/c
mp-717112;Pnma
mp-717149;Pca2_1
mp-717160;C2/c
mp-717361;Ibca
mp-717412;P2_1/c
mp-717597;Pm-3m
mp-718395;Cmc2_1
mp-718401;P2
mp-718432;P4/nmm
mp-718441;Immm
mp-718534;Pbcn
mp-718602;P6_322
mp-718627;Pm-3m
mp-718641;Pcc2
mp-718647;Cccm
mp-718674;R-3m
mp-718677;P3m1
mp-718696;Pbca
mp-718697;P6_3cm
mp-718799;C2/c
mp-719013;R-3m
mp-719046;P3m1
mp-719047;P3m1
mp-719089;Pmc2_1
mp-719128;C2/m
mp-719365;Pmc2_1
mp-7194;P4/nmm
mp-719442;P2_1/c
mp-719476;R3m
mp-719542;Pnnm
mp-719616;Pmc2_1
mp-719757;R-3
mp-7204;P6_3mc
mp-720646;Pbcm
mp-721763;Cmce
mp-721764;Ccce
mp-722043;I4/mmm
mp-722072;R3m
mp-722198;Cm
mp-7225;P6/mmm
mp-722544;Cm
mp-722607;Fm-3m
mp-722610;P3m1
mp-722720;Fm-3m
mp-722877;Fm-3m
mp-7229;R-3m
mp-722921;C2
mp-723209;P6/mmm
mp-723344;P3m1
mp-723443;P2_1/m
mp-723608;P3m1
mp-723609;P3m1
mp-723750;P-1
mp-723767;I4/mmm
mp-723857;P1
mp-724003;P-42_1c
mp-724004;P2_1/c
mp-724018;Fm-3c
mp-724019;P4/mbm
mp-724022;Fd-3c
mp-724026;C2/m
mp-724049;Im-3m
mp-724116;P4_2/mnm
mp-724295;R3m
mp-724481;P4/nnc
mp-724506;R-3c
mp-724525;P-1
mp-724529;I4/mcm
mp-724531;Amm2
mp-724532;Ccce
mp-724613;P-1
mp-724629;P-42_1c
mp-724639;P1
mp-724654;Pm-3n
mp-724657;Ia-3d
mp-724715;Imma
mp-724760;I4/mmm
mp-724811;P2_1/c
mp-724821;P4_2/mnm
mp-724887;I4/mmm
mp-725096;R-3m
mp-725348;P6_3/m
mp-725370;P6_222
mp-725471;P2_1/c
mp-725538;P2_1/c
mp-726;P4_2/mbc
mp-726041;P6_3/m
mp-726078;R3m
mp-726113;R-3c
mp-726146;P6_3/m
mp-727083;P2_1/c
mp-7276;Cmcm
mp-728047;I4_1/amd
mp-728758;P4/n
mp-728775;P-1
mp-728790;P4_2/nbc
mp-728791;Pm-3n
mp-728804;I4_1/acd
mp-728812;R-3
mp-728814;Fd-3m
mp-728817;Pnma
mp-728819;P1
mp-728904;Imma
mp-728985;Pbcm
mp-729;Pm-3n
mp-729030;P-1
mp-729309;P2_1/c
mp-729356;Fm-3m
mp-729367;Pc
mp-729371;Cmc2_1
mp-729376;C2/m
mp-729378;Ia-3d
mp-729382;Cm
mp-729385;I-42m
mp-729406;R-3c
mp-729408;Pnma
mp-729698;Aem2
mp-729738;Ama2
mp-729816;F-43m
mp-729852;P2_1/c
mp-729912;Cmcm
mp-730;Pa-3
mp-730053;P1
mp-730081;Pnn2
mp-730308;Pbca
mp-730351;I4/mmm
mp-730386;P-1
mp-730399;R3m
mp-730627;P3m1
mp-730831;P2/m
mp-730869;P2_1/c
mp-730870;Cm
mp-731;P6_3/mmc
mp-731058;Pmmm
mp-731066;Pn-3m
mp-731092;P-31c
mp-731178;P3m1
mp-731279;P3m1
mp-731286;C2/m
mp-731437;Pbca
mp-731546;P2_1
mp-731569;R-3
mp-731570;Ia-3d
mp-731663;Cmcm
mp-731959;Pbcn
mp-732018;R3m
mp-732134;Pmmn
mp-732135;Pnma
mp-732138;I4/mmm
mp-732139;Pbcm
mp-732171;P2_1/c
mp-732312;P2_1/c
mp-732359;R3m
mp-732383;I-43m
mp-732388;Pmmn
mp-733325;P-1
mp-733371;Imma
mp-733506;P-42_1m
mp-733513;P-42_1m
mp-733524;P-1
mp-733790;P1
mp-733951;P4_2/mmc
mp-734720;P3m1
mp-734763;P6/mmm
mp-734775;Ccce
mp-734910;I4/mmm
mp-734914;P3m1
mp-735030;P3m1
mp-735284;Im-3m
mp-735288;C2/m
mp-735451;Imma
mp-735452;I-4m2
mp-735453;Cmcm
mp-735454;Imm2
mp-735455;Imma
mp-735456;P4/nnc
mp-735457;P4/nmm
mp-735458;Ibam
mp-735720;P1
mp-735793;P1
mp-735811;P1
mp-736281;Ccce
mp-736282;Amm2
mp-736301;P-1
mp-736586;I4/mcm
mp-736590;R-3c
mp-736648;P-42_1c
mp-736678;Ia-3d
mp-736680;Pm-3n
mp-736712;P4_2/mnm
mp-736751;P1
mp-736768;Imma
mp-736814;P3m1
mp-737055;P-1
mp-737296;P-1
mp-738074;Pc
mp-738553;Cm
mp-738785;P-1
mp-738808;P6_222
mp-738825;P1
mp-739106;P-1
mp-739187;R-3c
mp-739536;R-3m
mp-740591;P4/mnc
mp-740608;P2_1/c
mp-740610;Fd-3m
mp-740634;Pnma
mp-740636;R-3
mp-740642;Pm-3n
mp-740760;Pbcm
mp-740864;Fm-3m
mp-740891;I-42m
mp-740895;Pnma
mp-740909;C2/m
mp-740912;Cmc2_1
mp-740917;Ia-3d
mp-741163;Ama2
mp-741536;Pnn2
mp-741642;Pbca
mp-741645;R3m
mp-741656;P-1
mp-741867;P3m1
mp-742031;P2/m
mp-742194;Pn-3m
mp-742223;P2_1/c
mp-742282;P-31c
mp-742332;Pmmm
mp-742405;P3m1
mp-742416;P6/m
mp-742438;C2/m
mp-742493;P3m1
mp-742564;P6/mmm
mp-742610;Pbca
mp-742633;Ia-3d
mp-742673;R-3
mp-742998;Pbcn
mp-743058;Cmce
mp-743264;R3m
mp-743293;R3m
mp-7433;P4/nmm
mp-743385;Imma
mp-743476;Cm
mp-7436;P6_3/mmc
mp-744167;C2
mp-744367;P3m1
mp-744506;P2_1/m
mp-744570;P3m1
mp-744674;P1
mp-744705;P6/mmm
mp-744833;C2/m
mp-745014;P2_12_12_1
mp-745031;Im-3m
mp-745043;P3m1
mp-745295;P-1
mp-746110;Ia-3d
mp-746148;I4/mcm
mp-746178;P1
mp-746234;Amm2
mp-746244;Ccce
mp-746271;Pm-3n
mp-746368;P6_222
mp-746441;R-3c
mp-746480;P4/nnc
mp-746484;R-3c
mp-746563;Imma
mp-746566;P3m1
mp-746638;P-1
mp-746685;P2_1/c
mp-746689;P1
mp-746750;P4/mbm
mp-746861;Fm-3c
mp-746880;Fd-3c
mp-746894;P-1
mp-747034;P2_1/c
mp-747357;I-42m
mp-747412;Fm-3m
mp-747475;R-3m
mp-7477;R-3m
mp-747728;P4/mnc
mp-7478;R-3m
mp-747989;R-3c
mp-747996;Pnma
mp-748218;P2_1/c
mp-748534;Fd-3m
mp-748542;P4_2/nbc
mp-748553;P4/n
mp-748591;I4_1/acd
mp-748594;Pnma
mp-748603;R-3
mp-748650;Pnn2
mp-748692;Pm-3n
mp-748708;Aem2
mp-748758;P2_1/c
mp-748760;F-43m
mp-748780;P3m1
mp-748794;Ia-3d
mp-748799;C2/m
mp-748806;Cmc2_1
mp-749103;Ama2
mp-749152;C2/m
mp-749158;P6/m
mp-749180;P-1
mp-749272;Ia-3d
mp-749422;Pbca
mp-749464;P2_1/c
mp-7495;Ccc2
mp-749567;P-31c
mp-749706;Pbcn
mp-749825;P2/m
mp-749834;P2_1/c
mp-749863;P2_12_12_1
mp-749993;Pn-3m
mp-750129;R3m
mp-750177;P6/mmm
mp-750230;P2_1
mp-750239;R-3
mp-750429;P2_1/c
mp-750532;R3m
mp-750604;P2_1/c
mp-750689;P4/mnc
mp-750829;P6/mmm
mp-750903;P2_12_12_1
mp-750983;P6/m
mp-752755;Pnna
mp-753480;Cm
mp-753890;P-3m1
mp-754;Pa-3
mp-754222;P4_322
mp-754345;P4/mbm
mp-755021;R-3c
mp-755390;I-4m2
mp-755827;Pm
mp-755894;Pnma
