material_id;formula_pretty
mp-687214;K2TeCl6
mp-687260;CdP4
mp-687306;AlPO4
mp-687347;SiO2
mp-687403;TlInS2
mp-687500;K4CdAs2
mp-687501;OsCl4
mp-687612;LiBeSb
mp-687625;Sb2Os
mp-687755;SmBrO
mp-687762;SnSe2
mp-687784;Ba2SnO4
mp-687863;SnSe2
mp-687975;Ba3In2Br2O5
mp-687983;KS
mp-688008;KS
mp-688022;Ba3Zr2S7
mp-688073;NaSbO3
mp-688147;NaGdCl4
mp-688197;SiO2
mp-688204;ZnS
mp-688208;KSmTe2
mp-688216;SiO2
mp-688276;BaCeN2
mp-688278;NbCu3Se4
mp-688280;KSmTe2
mp-688291;Na2SiO3
mp-688300;ZnS
mp-688304;KCuO2
mp-688320;CsHoS2
mp-688330;BaHgO2
mp-688343;CsHoS2
mp-688354;LiBiF6
mp-688355;LaSO
mp-688367;Nb(SCl)2
mp-688483;SiO2
mp-688505;Nd2CuO4
mp-688521;TlBr
mp-688528;SnClF
mp-688544;KCuTe
mp-688568;NaCuSe
mp-688582;ZnS
mp-688601;SiO2
mp-688640;SiO2
mp-688715;CuSe3Br
mp-688791;K2OsN3Cl3O5
mp-688803;PbO
mp-688875;CaSnO3
mp-688878;CsK(ClO4)2
mp-688918;YClO
mp-688949;KNaS
mp-688999;PNF2
mp-689025;BaPdS2
mp-689026;RbLiCl2
mp-689040;PbO
mp-689049;YClO
mp-689135;TlInS2
mp-689263;TlInS2
mp-689384;SiO2
mp-689410;SiO2
mp-689426;TlInS2
mp-689432;Ba3In2O6
mp-689455;CsIO3
mp-689552;SiO2
mp-689560;NdCl3
mp-689577;Na
mp-689635;BaYAgTe3
mp-689682;Na
mp-689724;SiO2
mp-689813;Na
mp-689827;AlPO4
mp-689954;Li2WO4
mp-689976;Ba2MgUO6
mp-690080;NdF3
mp-690114;Li6Br3N
mp-690174;KBCF6
mp-690228;SiO2
mp-690346;WO3
mp-690389;Ba4As2O
mp-690459;KPS3
mp-690501;Li2CuP
mp-690517;La2NiO4
mp-690551;Li4Mo3O8
mp-690569;Sr2Sn
mp-690623;K3Bi
mp-690644;TlInS2
mp-690711;TlP(HO2)2
mp-691068;SiO2
mp-691089;SiO2
mp-691132;NbFeO4
mp-691250;Li2CaHfF8
mp-691275;ZnS
mp-691346;BPO4
mp-691351;LaGaO3
mp-691372;Tb2Ti2S2O5
mp-691404;NaSbO3
mp-691624;SiO2
mp-691625;SiO2
mp-691628;SiO2
mp-691632;SiO2
mp-691635;SiO2
mp-691637;SiO2
mp-691638;SiO2
mp-691639;SiO2
mp-691641;SiO2
mp-691643;SiO2
mp-691645;SiO2
mp-691646;SiO2
mp-691647;SiO2
mp-691648;SiO2
mp-691649;SiO2
mp-691650;SiO2
mp-691651;SiO2
mp-691652;SiO2
mp-691653;SiO2
mp-691655;SiO2
mp-691656;SiO2
mp-691662;SiO2
mp-691664;SiO2
mp-691753;AlPO4
mp-691782;SiO2
mp-691853;SiO2
mp-691857;SiO2
mp-691860;SiO2
mp-691939;SiO2
mp-691980;Cd3P2
mp-692;Tb2C
mp-692097;SiO2
mp-692131;Ga2PdI8
mp-6922;SiO2
mp-692220;Cs2GeCl6
mp-692264;SiO2
mp-692305;WO3
mp-692343;ZnS
mp-692376;ZnS
mp-692407;SiO2
mp-692554;AlPO4
mp-692702;K2GeSe3
mp-692785;Hf(Te2Cl3)2
mp-692821;ZnS
mp-692891;KCu3S2
mp-692937;CdSiP2
mp-692940;BaHf(PO4)2
mp-692988;ZnS
mp-6930;SiO2
mp-693025;Ca4PdO6
mp-693066;LaSO
mp-693085;SiO2
mp-693220;SiO2
mp-693242;SiO2
mp-693451;AlPO4
mp-693575;AlPO4
mp-693672;PNF2
mp-693690;PNF2
mp-693737;Li2ZnBr4
mp-694033;SiO2
mp-694059;ZnS
mp-694078;Li6Br3N
mp-694134;PNF2
mp-694179;Nb2O5
mp-694188;SiO2
mp-694216;Nb2O5
mp-694236;LiC2S2N(O2F3)2
mp-694317;ZnS
mp-694330;BF3
mp-694361;SeO2
mp-6945;SiO2
mp-694595;ZnS
mp-6947;SiO2
mp-694710;Rb2PtF6
mp-694819;TlBr
mp-694874;KCu3Te2
mp-695752;SiO2
mp-695834;CSO
mp-695973;Bi2Te2S
mp-696396;NaHCO3
mp-697267;TlP(HO2)2
mp-697384;SiO2
mp-697401;AlPO4
mp-697419;AlPO4
mp-697433;SiO2
mp-697443;SiO2
mp-697453;SiO2
mp-697462;SiO2
mp-697498;SiO2
mp-697519;SiO2
mp-697583;SiO2
mp-697584;SiO2
mp-697939;Ca(BeN)2
mp-698794;AlPO4
mp-698813;Li6Br3N
mp-698887;AlPO4
mp-698897;SiO2
mp-698903;ScAgO2
mp-698926;ErSCl
mp-698942;SiO2
mp-698955;SiO2
mp-698959;IBr
mp-698999;CsAl(MoO4)2
mp-699004;CaSnO3
mp-699197;SiO2
mp-699278;Rb2H6Pt
mp-699292;SiO2
mp-699307;ErBi2BrO4
mp-699364;WO3
mp-699369;NbFeO4
mp-699732;SiO2
mp-699741;KNbS2
mp-699743;SiO2
mp-699746;SiO2
mp-699750;SiO2
mp-699755;SeO2
mp-699808;BBr3
mp-699841;K3Bi
mp-699861;CsTbZnTe3
mp-699866;LaZnSbO
mp-699873;SiO2
mp-699879;SiO2
mp-699965;RbAuI3
mp-7000;SiO2
mp-700210;Nb2O5
mp-700211;Rb2RhF6
mp-700292;NdF3
mp-700377;Li7P3S11
mp-700519;SiO2
mp-700610;ZnS
mp-700896;Bi2Se3
mp-701091;AlPO4
mp-701092;SrCuF4
mp-701119;NbBO4
mp-701265;Li2Si2O5
mp-701266;Ba3Zr2S7
mp-701310;SiO2
mp-701505;TlPt2S3
mp-701541;Sr2VO4
mp-701702;SiO2
mp-701720;Hg2As3Br
mp-701726;SiO2
mp-701977;SiO2
mp-702006;Nb2O5
mp-702041;Ba2CuF6
mp-702119;SiO2
mp-702364;ZnS
mp-702397;ZnS
mp-702410;ZnS
mp-702518;CsSb(PO4)2
mp-702532;ZnS
mp-702535;CaF2
mp-702618;ZnS
mp-702638;SiO2
mp-702663;SiO2
mp-702683;ZnS
mp-702728;YClO
mp-702739;ZnS
mp-702763;Si2Os3C12(ClO2)6
mp-702774;ZnS
mp-702786;Mg(AlS2)2
mp-702804;ZnS
mp-702830;SiO2
mp-702869;ZnS
mp-7029;SiO2
mp-702925;NdF3
mp-702960;ZnS
mp-702968;SiO2
mp-703071;NbBr5
mp-703137;AlPO4
mp-703225;La2Si(IO2)2
mp-703242;SiO2
mp-703244;SiO2
mp-703357;SiO2
mp-703358;SiO2
mp-703402;SiO2
mp-703509;PrClO
mp-703578;Cs2KRhF6
mp-703582;WO3
mp-703587;SiO2
mp-703599;K3Bi
mp-703609;Cs2Li3Br5
mp-703615;K2TeCl6
mp-703630;AlPO4
mp-703699;SiO2
mp-703708;Li6Br3N
mp-703788;SiO2
mp-703939;ErBi2BrO4
mp-704051;ScCl3
mp-704127;SiO2
mp-704128;SiO2
mp-704324;ZnS
mp-704352;ZnS
mp-704395;SiO2
mp-704667;ZnS
mp-704745;Cu8O
mp-704824;BaHgO2
mp-704829;Cu8O
mp-704929;Ba3Zr2S7
mp-705411;WO3
mp-705538;MoO3
mp-705546;Sb2(SO4)3
mp-705608;AlPO4
mp-705661;AlPO4
mp-705764;SiO2
mp-706365;SiO2
mp-706574;ZnS
mp-706770;ZnS
mp-706776;ZnS
mp-706883;CaFeF5
mp-707242;ZnS
mp-707377;RbHSO4
mp-707535;H4C(N2O)2
mp-707554;KCuO2
mp-707627;Sr2Sn
mp-707685;Ba2MgUO6
mp-707689;Li2CuP
mp-707977;AlPO4
mp-708043;K3Bi
mp-708072;EuClF
mp-708074;ZnS
mp-708200;K4CdAs2
mp-708220;KAuSe
mp-708226;OsCl4
mp-708268;K2NaAlAs2
mp-708269;Pr2NCl3
mp-708288;AlPO4
mp-708323;K2TeCl6
mp-708325;Cs2KRhF6
mp-708326;CdP4
mp-708548;ZnS
mp-708598;AlPO4
mp-708681;NdF3
mp-7087;SiO2
mp-708733;SiO2
mp-708747;ZnS
mp-708781;KBCF6
mp-708806;KPS3
mp-708874;YClO
mp-709043;SiO2
mp-709049;SiO2
mp-709119;Li2CaHfF8
mp-709148;ZnS
mp-709239;BPO4
mp-709311;NaSbO3
mp-709366;Li6Br3N
mp-709402;SiO2
mp-709526;SiO2
mp-709531;SiO2
mp-709559;SiO2
mp-709568;SiO2
mp-709570;SiO2
mp-709571;SiO2
mp-709572;SiO2
mp-709573;SiO2
mp-709574;SiO2
mp-709576;SiO2
mp-709579;SiO2
mp-709582;SiO2
mp-709609;SiO2
mp-709614;SiO2
mp-709615;SiO2
mp-709619;SiO2
mp-709622;SiO2
mp-709627;SiO2
mp-709630;SiO2
mp-709662;SiO2
mp-709668;SiO2
mp-709675;SiO2
mp-709679;SiO2
mp-709716;SiO2
mp-709786;SiO2
mp-709806;SiO2
mp-709873;AlPO4
mp-709908;SiO2
mp-709923;SiO2
mp-709997;Cd3P2
mp-71;Yb
mp-710009;SiO2
mp-710050;CsTbCdTe3
mp-710099;AlPO4
mp-710243;SiO2
mp-710319;SiO2
mp-710411;SiO2
mp-710539;AlPO4
mp-710567;Hf(Te2Cl3)2
mp-710636;CdSiP2
mp-710639;KCu3S2
mp-710673;AlPO4
mp-710767;PNF2
mp-710978;SiO2
mp-711025;AlPO4
mp-711093;AlPO4
mp-711111;Li2ZnBr4
mp-711386;SiO2
mp-711420;Nb2O5
mp-711472;LiC2S2N(O2F3)2
mp-711487;BF3
mp-711512;SeO2
mp-711576;Nb2O5
mp-711651;Rb2PtF6
mp-711702;KCu3Te2
mp-711877;ZnS
mp-711878;SiO2
mp-711882;AlPO4
mp-711895;SiO2
mp-711898;SiO2
mp-711976;Li6Br3N
mp-712012;ScAgO2
mp-712090;Rb2H6Pt
mp-7121;Dy(AlSi)2
mp-712180;ZnS
mp-712202;KThCuS3
mp-712209;RbAuI3
mp-712216;K3Bi
mp-712261;CsLaCdTe3
mp-712464;SrCuF4
mp-712599;TlPt2S3
mp-712673;Hg2As3Br
mp-712794;ErBi2BrO4
mp-712837;Ba2CuF6
mp-712945;Sr2VO4
mp-712986;SiO2
mp-713054;SiO2
mp-713078;Si2Os3C12(ClO2)6
mp-713085;Mg(AlS2)2
mp-713124;SiO2
mp-713192;NdF3
mp-713344;ZnS
mp-713400;AlPO4
mp-713433;SiO2
mp-713436;SiO2
mp-713438;SiO2
mp-713482;ZnS
mp-713485;NbBr5
mp-713510;SiO2
mp-713522;La2Si(IO2)2
mp-713528;SiO2
mp-713529;SiO2
mp-714308;Li2CuP
mp-714328;Ba2MgUO6
mp-714342;Sr2Sn
mp-714485;SiO2
mp-714651;NdF3
mp-714686;AlPO4
mp-714691;BaYAgTe3
mp-714767;SiO2
mp-714811;KPS3
mp-714849;EuH3Pd
mp-714882;MnO
mp-714948;Nb2O5
mp-714993;WO3
mp-715000;SiO2
mp-715001;SiO2
mp-715002;SiO2
mp-715074;SiO2
mp-715141;BaHgO2
mp-715340;KCu3Te2
mp-715359;AlPO4
mp-715364;AlPO4
mp-715430;SiO2
mp-715450;Li4Mo3O8
mp-715462;WO3
mp-715463;MoO3
mp-715469;WO3
mp-715474;MoO3
mp-715504;MoO3
mp-715507;WO3
mp-715511;WO3
mp-715534;WO3
mp-715551;Co3O4
mp-715555;WO3
mp-715559;WO3
mp-715574;MoO3
mp-715584;MoO3
mp-715588;WO3
mp-715589;WO3
mp-715590;WO3
mp-715653;Rb2H6Pt
mp-715665;SiO2
mp-715814;ZnS
mp-715820;SiO2
mp-715904;ZnS
mp-715907;ZnS
mp-715908;ZnS
mp-715923;WO3
mp-716155;SiO2
mp-716231;SiO2
mp-716362;SiO2
mp-716364;SiO2
mp-716371;SiO2
mp-716375;PNF2
mp-716376;ZnS
mp-716427;PNF2
mp-716509;WO3
mp-716707;AlPO4
mp-716815;SiO2
mp-716843;AlPO4
mp-716915;SiO2
mp-717079;SiO2
mp-717112;Li2ZnBr4
mp-717149;AlPO4
mp-717160;AlPO4
mp-717361;Li6Br3N
mp-717412;PNF2
mp-717597;EuH3Pd
mp-718395;AlPO4
mp-718401;Nb2O5
mp-718432;SiO2
mp-718441;SiO2
mp-718534;SiO2
mp-718602;BaHgO2
mp-718627;EuH3Pd
mp-718641;AlPO4
mp-718647;Ba3Zr2S7
mp-718674;Li4Mo3O8
mp-718677;ZnS
mp-718696;AlPO4
mp-718697;AlPO4
mp-718799;SiO2
mp-719013;Li4Mo3O8
mp-719046;ZnS
mp-719047;ZnS
mp-719089;SeO2
mp-719128;SiO2
mp-719365;SeO2
mp-7194;TbCuAs2
mp-719442;Sb2(SO4)3
mp-719476;ZnS
mp-719542;SiO2
mp-719616;SeO2
mp-719757;AlPO4
mp-7204;CaZnSO
mp-720646;WO3
mp-721763;SiO2
mp-721764;SiO2
mp-722043;K2MgH4
mp-722072;ZnS
mp-722198;Li6Br3N
mp-7225;CeAl2Pt3
mp-722544;CSO
mp-722607;Mg2FeH6
mp-722610;ZnS
mp-722720;Mg2FeH6
mp-722877;Mg2FeH6
mp-7229;B5Mo2
mp-722921;AlPO4
mp-723209;SiO2
mp-723344;ZnS
mp-723443;SiO2
mp-723608;ZnS
mp-723609;ZnS
mp-723750;AlPO4
mp-723767;Rb2CaH4
mp-723857;Nb2O5
mp-724003;SiO2
mp-724004;SiO2
mp-724018;SiO2
mp-724019;SiO2
mp-724022;SiO2
mp-724026;SiO2
mp-724049;SiO2
mp-724116;Li3BiO4
mp-724295;ZnS
mp-724481;SiO2
mp-724506;SiO2
mp-724525;SiO2
mp-724529;SiO2
mp-724531;SiO2
mp-724532;SiO2
mp-724613;SiO2
mp-724629;SiO2
mp-724639;AlPO4
mp-724654;SiO2
mp-724657;SiO2
mp-724715;SiO2
mp-724760;Rb2CaH4
mp-724811;PHF4
mp-724821;Li3BiO4
mp-724887;Rb2CaH4
mp-725096;K2LiAlH6
mp-725348;Dy(HO)3
mp-725370;SiO2
mp-725471;SmMoO4F
mp-725538;TlP(HO2)2
mp-726;SeO2
mp-726041;Dy(HO)3
mp-726078;ZnS
mp-726113;Li4H6Os
mp-726146;Dy(HO)3
mp-727083;TlP(HO2)2
mp-7276;ScUS3
mp-728047;SiO2
mp-728758;SiO2
mp-728775;H4C(N2O)2
mp-728790;SiO2
mp-728791;SiO2
mp-728804;SiO2
mp-728812;SiO2
mp-728814;NaSbO3
mp-728817;PNF2
mp-728819;KVH4O7
mp-728904;SiO2
mp-728985;PbO
mp-729;Cr3Si
mp-729030;AlPO4
mp-729309;BF3
mp-729356;SiO2
mp-729367;RbHSO4
mp-729371;SiO2
mp-729376;SiO2
mp-729378;SiO2
mp-729382;SiO2
mp-729385;SiO2
mp-729406;SiO2
mp-729408;MgSeO4
mp-729698;AlPO4
mp-729738;AlPO4
mp-729816;AlPO4
mp-729852;SiO2
mp-729912;SiO2
mp-730;P2Pt
mp-730053;WO3
mp-730081;AlPO4
mp-730308;AlPO4
mp-730351;K2MgH4
mp-730386;SiO2
mp-730399;ZnS
mp-730627;ZnS
mp-730831;SiO2
mp-730869;Sb2Ir
mp-730870;CSO
mp-731;Mg3Hg
mp-731058;SiO2
mp-731066;SiO2
mp-731092;AlPO4
mp-731178;ZnS
mp-731279;ZnS
mp-731286;SiO2
mp-731437;AlPO4
mp-731546;AlPO4
mp-731569;SiO2
mp-731570;SiO2
mp-731663;SiO2
mp-731959;TlP(HO2)2
mp-732018;ZnS
mp-732134;SiO2
mp-732135;SiO2
mp-732138;SiO2
mp-732139;SiO2
mp-732171;NaHCO3
mp-732312;TlP(HO2)2
mp-732359;ZnS
mp-732383;SiO2
mp-732388;SiO2
mp-733325;H4C(N2O)2
mp-733371;SiO2
mp-733506;WO3
mp-733513;WO3
mp-733524;AlPO4
mp-733790;SiO2
mp-733951;SiO2
mp-734720;ZnS
mp-734763;SiO2
mp-734775;SiO2
mp-734910;K2MgH4
mp-734914;ZnS
mp-735030;ZnS
mp-735284;SiO2
mp-735288;SiO2
mp-735451;SiO2
mp-735452;SiO2
mp-735453;SiO2
mp-735454;SiO2
mp-735455;SiO2
mp-735456;SiO2
mp-735457;SiO2
mp-735458;SiO2
mp-735720;SiO2
mp-735793;SiO2
mp-735811;SiO2
mp-736281;SiO2
mp-736282;SiO2
mp-736301;SiO2
mp-736586;SiO2
mp-736590;SiO2
mp-736648;SiO2
mp-736678;SiO2
mp-736680;SiO2
mp-736712;Li3BiO4
mp-736751;AlPO4
mp-736768;SiO2
mp-736814;ZnS
mp-737055;H4C(N2O)2
mp-737296;AlPO4
mp-738074;RbHSO4
mp-738553;Li6Br3N
mp-738785;AlPO4
mp-738808;SiO2
mp-738825;Nb2O5
mp-739106;SiO2
mp-739187;Li4H6Os
mp-739536;K2LiAlH6
mp-740591;K2SnCl6
mp-740608;K2SnCl6
mp-740610;NaSbO3
mp-740634;PNF2
mp-740636;SiO2
mp-740642;SiO2
mp-740760;PbO
mp-740864;SiO2
mp-740891;SiO2
mp-740895;MgSeO4
mp-740909;SiO2
mp-740912;SiO2
mp-740917;SiO2
mp-741163;AlPO4
mp-741536;AlPO4
mp-741642;AlPO4
mp-741645;ZnS
mp-741656;SiO2
mp-741867;ZnS
mp-742031;SiO2
mp-742194;SiO2
mp-742223;SiO2
mp-742282;AlPO4
mp-742332;SiO2
mp-742405;ZnS
mp-742416;SiO2
mp-742438;SiO2
mp-742493;ZnS
mp-742564;SiO2
mp-742610;AlPO4
mp-742633;SiO2
mp-742673;SiO2
mp-742998;TlP(HO2)2
mp-743058;SiO2
mp-743264;ZnS
mp-743293;ZnS
mp-7433;NaCuSe
mp-743385;SiO2
mp-743476;SiO2
mp-7436;KCuTe
mp-744167;AlPO4
mp-744367;ZnS
mp-744506;SiO2
mp-744570;ZnS
mp-744674;KVH4O7
mp-744705;SiO2
mp-744833;SiO2
mp-745014;B7H10
mp-745031;SiO2
mp-745043;ZnS
mp-745295;SiO2
mp-746110;SiO2
mp-746148;SiO2
mp-746178;AlPO4
mp-746234;SiO2
mp-746244;SiO2
mp-746271;SiO2
mp-746368;SiO2
mp-746441;Li4H6Os
mp-746480;SiO2
mp-746484;SiO2
mp-746563;SiO2
mp-746566;ZnS
mp-746638;AlPO4
mp-746685;SmMoO4F
mp-746689;Nb2O5
mp-746750;SiO2
mp-746861;SiO2
mp-746880;SiO2
mp-746894;SiO2
mp-747034;PHF4
mp-747357;SiO2
mp-747412;SiO2
mp-747475;K2LiAlH6
mp-7477;RbErO2
mp-747728;K2SnCl6
mp-7478;RbTmO2
mp-747989;SiO2
mp-747996;MgSeO4
mp-748218;SiO2
mp-748534;NaSbO3
mp-748542;SiO2
mp-748553;SiO2
mp-748591;SiO2
mp-748594;PNF2
mp-748603;SiO2
mp-748650;AlPO4
mp-748692;SiO2
mp-748708;AlPO4
mp-748758;BF3
mp-748760;AlPO4
mp-748780;ZnS
mp-748794;SiO2
mp-748799;SiO2
mp-748806;SiO2
mp-749103;AlPO4
mp-749152;SiO2
mp-749158;SiO2
mp-749180;SiO2
mp-749272;SiO2
mp-749422;AlPO4
mp-749464;Sb2Ir
mp-7495;Li2Si2O5
mp-749567;AlPO4
mp-749706;TlP(HO2)2
mp-749825;SiO2
mp-749834;NaHCO3
mp-749863;B7H10
mp-749993;SiO2
mp-750129;ZnS
mp-750177;SiO2
mp-750230;AlPO4
mp-750239;SiO2
mp-750429;TlP(HO2)2
mp-750532;ZnS
mp-750604;K2SnCl6
mp-750689;K2SnCl6
mp-750829;SiO2
mp-750903;B7H10
mp-750983;SiO2
mp-752755;NaSbO3
mp-753480;LiV3O8
mp-753890;Ni2H
mp-754;Te2Rh
mp-754222;NbFeO4
mp-754345;LiTaO3
mp-755021;ReO3
mp-755390;NbFeO4
mp-755827;LiV3O8
mp-755894;Li2O
mp-756478;WO3
mp-756858;LiV3O8
mp-757089;LiIO4
mp-759173;LiV3O8
mp-760994;NaSbO3
mp-761;CeCu5
mp-763344;LiV3O8
mp-763804;LiV3O8
mp-7648;SiO2
mp-766361;Nb2O5
mp-768457;Sb2(SO4)3
mp-768484;Sb2(SO4)3
mp-768486;Sb2(SO4)3
mp-768500;Sb2(SO4)3
mp-769004;Li3BiO4
mp-771457;NbFeO4
mp-771530;LiV3O8
mp-771798;WO3
mp-7726;Rb2UO4
mp-774156;NbFeO4
mp-774702;Li3BiO4
mp-775075;LiV3O8
mp-776016;K2O
mp-776081;K2O
mp-776104;K2O
mp-776896;Nb2O5
mp-777615;Sb2(SO4)3
mp-778;Fe2P
mp-78;Ge
mp-782;Te2Pd
mp-7832;BW
mp-783564;NaSbO3
mp-784340;NaSbO3
mp-7848;AlPO4
mp-786286;NaSbO3
mp-787069;LiV3O8
mp-787481;LiTaO3
mp-787705;K2O
mp-787709;K2O
mp-787738;K2O
mp-788100;Nb2O5
mp-788184;LiV3O8
mp-7904;CdP4
mp-7905;SiO2
mp-792571;Sb2(SO4)3
mp-792679;K2O
mp-7927;Nb4N5
mp-793320;LiTaO3
mp-793460;K2O
mp-793490;K2O
mp-793519;K2O
mp-7938;KNbS2
mp-794067;Nb2O5
mp-794420;Sb2(SO4)3
mp-794671;Nb2O5
mp-795162;Sb2(SO4)3
mp-795178;SiO2
mp-795179;SiO2
mp-795180;SiO2
mp-795359;SiO2
mp-795364;SiO2
mp-795369;SiO2
mp-795656;NbFeO4
mp-795798;La2NiO4
mp-795804;Co3O4
mp-795812;Li2WO4
mp-796083;WO3
mp-796108;WO3
mp-796138;HoCrO4
mp-796167;Li2WO4
mp-7962;YbAgS2
mp-796255;WO3
mp-796276;MoO3
mp-796280;WO3
mp-796281;MoO3
mp-796285;WO3
mp-796290;MoO3
mp-796298;MoO3
mp-7963;YbAgS2
mp-796305;WO3
mp-796306;WO3
mp-796310;WO3
mp-796318;Co3O4
mp-796320;WO3
mp-796325;WO3
mp-796327;MoO3
mp-796332;WO3
mp-796334;MoO3
mp-796338;WO3
mp-796343;WO3
mp-796351;WO3
mp-796353;WO3
mp-796361;WO3
mp-796400;CaFeF5
mp-796568;NbFeO4
mp-796593;TlFeO2
mp-796621;WO3
mp-796638;MoO3
mp-796641;WO3
mp-796642;MoO3
mp-796646;WO3
mp-796654;MoO3
mp-796655;WO3
mp-796656;WO3
mp-796657;WO3
mp-796660;WO3
mp-796669;MoO3
mp-796681;WO3
mp-796684;MoO3
mp-796687;WO3
mp-796688;MoO3
mp-796690;WO3
mp-796691;WO3
mp-796709;WO3
mp-796710;WO3
mp-796720;WO3
mp-797393;WO3
mp-797396;MoO3
mp-797399;WO3
mp-797408;MoO3
mp-797411;WO3
mp-797423;MoO3
mp-797434;WO3
mp-797435;MoO3
mp-797437;WO3
mp-797438;WO3
mp-797446;WO3
mp-797450;WO3
mp-797452;WO3
mp-797455;MoO3
mp-797456;WO3
mp-797459;WO3
mp-797471;WO3
mp-797472;WO3
mp-797478;MoO3
mp-797494;WO3
mp-7986;CaSnO3
mp-800107;LiV3O8
mp-800929;LiV3O8
mp-8023;AlO
mp-803703;NbFeO4
mp-803737;LiV3O8
mp-803871;WO3
mp-804613;LiV3O8
mp-804734;LiV3O8
mp-805324;LiV3O8
mp-8059;SiO2
mp-806216;LiV3O8
mp-806271;LiV3O8
mp-811976;NbFeO4
mp-812015;LiV3O8
mp-812612;NbFeO4
mp-812643;LiV3O8
mp-812692;WO3
mp-813280;WO3
mp-814091;LiV3O8
mp-814848;LiV3O8
mp-817786;WO3
mp-817825;MoO3
mp-818279;WO3
mp-818439;WO3
mp-818661;KVH4O7
mp-818815;Fe3PO7
mp-818834;TlFeO2
mp-818973;ErMnO3
mp-819008;ScTl(MoO4)2
mp-819010;ScTl(MoO4)2
mp-819081;WO3
mp-819133;Fe3PO7
mp-819146;La2NiO4
mp-819158;MgCrF6
mp-819196;WO3
mp-819197;WO3
mp-8192;Rb2PtF6
mp-819207;GdVO4
mp-819209;WO3
mp-819318;MoO3
mp-819481;La2NiO4
mp-819486;NbFeO4
mp-819501;Li2WO4
mp-819763;ScTl(MoO4)2
mp-819800;ErMnO3
mp-819824;WO3
mp-819858;ScTl(MoO4)2
mp-819965;WO3
mp-820016;La2NiO4
mp-820035;WO3
mp-820041;GdVO4
mp-820045;WO3
mp-820091;WO3
mp-820172;MoO3
mp-820253;HoCrO4
mp-820320;Li2WO4
mp-820353;La2NiO4
mp-820425;Li2WO4
mp-820505;CaFeF5
mp-820581;ScTl(MoO4)2
mp-820633;WO3
mp-820642;ErMnO3
mp-820721;Li2WO4
mp-820866;ScTl(MoO4)2
mp-820885;La2NiO4
mp-820911;WO3
mp-820912;WO3
mp-820914;GdVO4
mp-820916;WO3
mp-820938;WO3
mp-821208;MoO3
mp-821327;HoCrO4
mp-821387;Li2WO4
mp-821451;La2NiO4
mp-821465;Li4Mo3O8
mp-821508;NbFeO4
mp-821582;CaFeF5
mp-821823;Li2WO4
mp-822193;WO3
mp-822196;NbFeO4
mp-822341;Li4Mo3O8
mp-822385;La2NiO4
mp-822391;NbFeO4
mp-822521;Li2WO4
mp-823012;WO3
mp-823029;NbFeO4
mp-823068;Li4Mo3O8
mp-823157;La2NiO4
mp-823163;NbFeO4
mp-823517;WO3
mp-823543;MoO3
mp-823702;WO3
mp-823727;NbFeO4
mp-824068;WO3
mp-824263;WO3
mp-824274;MoO3
mp-824315;WO3
mp-824434;MoO3
mp-824713;KVH4O7
mp-824815;WO3
mp-824985;WO3
mp-825068;MoO3
mp-825155;KVH4O7
mp-825465;K3Ni2F7
mp-825469;WO3
mp-825551;ScTl(MoO4)2
mp-825557;ScTl(MoO4)2
mp-825715;MoO3
mp-825721;WO3
mp-825723;GdVO4
mp-825724;WO3
mp-825726;WO3
mp-825767;WO3
mp-825835;WO3
mp-825908;WO3
mp-825913;MoO3
mp-825921;MoO3
mp-825929;WO3
mp-825930;WO3
mp-825934;MoO3
mp-825936;WO3
mp-825949;WO3
mp-825960;MoO3
mp-825984;MoO3
mp-825988;WO3
mp-826015;WO3
mp-826026;WO3
mp-826467;LiV3O8
mp-826620;WO3
mp-826622;MoO3
mp-826623;WO3
mp-826641;WO3
mp-826642;MoO3
mp-826656;WO3
mp-826664;WO3
mp-826668;WO3
mp-826692;MoO3
mp-8267;KPS3
mp-826716;MoO3
mp-826721;WO3
mp-826722;MoO3
mp-826723;WO3
mp-826725;WO3
mp-826728;WO3
mp-826729;WO3
mp-826746;MoO3
mp-826776;WO3
mp-826800;WO3
mp-827181;WO3
mp-827265;MoO3
mp-827356;WO3
mp-827372;LiV3O8
mp-827425;MoO3
mp-827429;MoO3
mp-827431;MoO3
mp-827442;WO3
mp-827443;WO3
mp-827445;WO3
mp-827446;WO3
mp-827448;WO3
mp-827449;MoO3
mp-827450;WO3
mp-827451;WO3
mp-827452;MoO3
mp-827453;WO3
mp-827456;WO3
mp-827499;WO3
mp-827669;WO3
mp-828724;LiV3O8
mp-828732;WO3
mp-829375;LiV3O8
mp-829770;LiV3O8
mp-8300;Ba4As2O
mp-830813;LiV3O8
mp-832542;LiV3O8
mp-832559;WO3
mp-832770;LiV3O8
mp-833200;LiV3O8
mp-833297;LiV3O8
mp-833310;WO3
mp-833550;LiV3O8
mp-833797;KVH4O7
mp-833842;WO3
mp-833843;WO3
mp-834153;LiV3O8
mp-8342;SiO2
mp-834681;Li2WO4
mp-835005;MoO3
mp-835029;WO3
mp-835041;K3Ni2F7
mp-835095;ScTl(MoO4)2
mp-835174;WO3
mp-835175;GdVO4
mp-835178;MoO3
mp-835181;WO3
mp-835194;WO3
mp-835198;WO3
mp-8352;SiO2
mp-835207;WO3
mp-835230;WO3
mp-835485;WO3
mp-835527;WO3
mp-835564;MoO3
mp-835700;ScTl(MoO4)2
mp-835765;MoO3
