"nr";"name";"teacher";"teachingAssistant"
204381;"undergraduateCourse38";204033;2041022
204391;"undergraduateCourse39";204033;0
204401;"undergraduateCourse40";204043;0
204411;"undergraduateCourse41";204043;2041212
204421;"undergraduateCourse42";204053;0
204431;"undergraduateCourse43";204053;2040592
204441;"undergraduateCourse44";204063;0
204451;"undergraduateCourse45";204073;0
204461;"undergraduateCourse46";204083;2040742
204471;"undergraduateCourse47";204004;0
204481;"undergraduateCourse48";204004;2040752
204491;"undergraduateCourse49";204014;0
204501;"undergraduateCourse50";204024;0
204511;"undergraduateCourse51";204034;2040712
204521;"undergraduateCourse52";204034;2040162
204531;"undergraduateCourse53";204044;0
204541;"undergraduateCourse54";204054;2040882
204551;"undergraduateCourse55";204054;2041142
205001;"undergraduateCourse0";205001;2050782
205011;"undergraduateCourse1";205011;2050442
205021;"undergraduateCourse2";205011;0
205031;"undergraduateCourse3";205021;2050492
205041;"undergraduateCourse4";205031;0
205051;"undergraduateCourse5";205031;0
205061;"undergraduateCourse6";205041;0
205071;"undergraduateCourse7";205051;0
205081;"undergraduateCourse8";205051;0
205091;"undergraduateCourse9";205061;0
205101;"undergraduateCourse10";205061;0
205111;"undergraduateCourse11";205071;0
205121;"undergraduateCourse12";205081;2051112
205131;"undergraduateCourse13";205081;2051092
205141;"undergraduateCourse14";205091;2051022
205151;"undergraduateCourse15";205002;2050062
205161;"undergraduateCourse16";205012;0
205171;"undergraduateCourse17";205022;0
205181;"undergraduateCourse18";205022;2050572
205191;"undergraduateCourse19";205032;2050932
205201;"undergraduateCourse20";205042;0
205211;"undergraduateCourse21";205042;0
205221;"undergraduateCourse22";205052;2050952
205231;"undergraduateCourse23";205052;2050332
205241;"undergraduateCourse24";205062;0
205251;"undergraduateCourse25";205062;0
205261;"undergraduateCourse26";205072;2050582
205271;"undergraduateCourse27";205072;0
205281;"undergraduateCourse28";205082;2050532
205291;"undergraduateCourse29";205082;0
205301;"undergraduateCourse30";205092;2050612
205311;"undergraduateCourse31";205092;2050342
205321;"undergraduateCourse32";205102;2051052
205331;"undergraduateCourse33";205102;0
205341;"undergraduateCourse34";205003;0
205351;"undergraduateCourse35";205013;2050632
205361;"undergraduateCourse36";205013;0
205371;"undergraduateCourse37";205023;2050352
205381;"undergraduateCourse38";205033;0
205391;"undergraduateCourse39";205033;0
205401;"undergraduateCourse40";205043;2051072
205411;"undergraduateCourse41";205053;0
205421;"undergraduateCourse42";205053;0
205431;"undergraduateCourse43";205063;0
205441;"undergraduateCourse44";205063;2050122
205451;"undergraduateCourse45";205073;2050982
205461;"undergraduateCourse46";205073;2050682
205471;"undergraduateCourse47";205083;0
205481;"undergraduateCourse48";205083;0
205491;"undergraduateCourse49";205004;0
205501;"undergraduateCourse50";205004;2050052
205511;"undergraduateCourse51";205014;2050372
205521;"undergraduateCourse52";205024;2050652
205531;"undergraduateCourse53";205034;0
205541;"undergraduateCourse54";205034;2050072
205551;"undergraduateCourse55";205044;2050432
205561;"undergraduateCourse56";205054;0
205571;"undergraduateCourse57";205054;0
205581;"undergraduateCourse58";205064;2050812
206001;"undergraduateCourse0";206001;2060302
206011;"undergraduateCourse1";206011;2060102
206021;"undergraduateCourse2";206021;2060442
206031;"undergraduateCourse3";206031;0
206041;"undergraduateCourse4";206041;0
206051;"undergraduateCourse5";206041;2060272
206061;"undergraduateCourse6";206051;0
206071;"undergraduateCourse7";206051;0
206081;"undergraduateCourse8";206061;2060602
206091;"undergraduateCourse9";206071;0
206101;"undergraduateCourse10";206071;2060032
206111;"undergraduateCourse11";206002;0
206121;"undergraduateCourse12";206002;2060282
206131;"undergraduateCourse13";206012;2060762
206141;"undergraduateCourse14";206022;2060942
206151;"undergraduateCourse15";206022;0
206161;"undergraduateCourse16";206032;2060832
206171;"undergraduateCourse17";206032;2060802
206181;"undergraduateCourse18";206042;0
206191;"undergraduateCourse19";206042;0
206201;"undergraduateCourse20";206052;0
206211;"undergraduateCourse21";206062;0
206221;"undergraduateCourse22";206062;0
206231;"undergraduateCourse23";206072;0
206241;"undergraduateCourse24";206082;0
206251;"undergraduateCourse25";206082;2060962
206261;"undergraduateCourse26";206092;0
206271;"undergraduateCourse27";206102;0
206281;"undergraduateCourse28";206112;0
206291;"undergraduateCourse29";206003;0
206301;"undergraduateCourse30";206013;0
206311;"undergraduateCourse31";206013;2061032
206321;"undergraduateCourse32";206023;0
206331;"undergraduateCourse33";206023;0
206341;"undergraduateCourse34";206033;2060522
206351;"undergraduateCourse35";206043;0
206361;"undergraduateCourse36";206053;0
206371;"undergraduateCourse37";206053;2060172
206381;"undergraduateCourse38";206063;0
206391;"undergraduateCourse39";206073;2061012
206401;"undergraduateCourse40";206073;0
206411;"undergraduateCourse41";206004;2060582
206421;"undergraduateCourse42";206014;2060692
206431;"undergraduateCourse43";206024;2060092
206441;"undergraduateCourse44";206034;0
206451;"undergraduateCourse45";206044;2060342
206461;"undergraduateCourse46";206044;0
206471;"undergraduateCourse47";206054;2060262
206481;"undergraduateCourse48";206064;0
207001;"undergraduateCourse0";207001;2071062
207011;"undergraduateCourse1";207011;0
207021;"undergraduateCourse2";207011;2070082
207031;"undergraduateCourse3";207021;2070512
207041;"undergraduateCourse4";207031;2071032
207051;"undergraduateCourse5";207041;0
207061;"undergraduateCourse6";207051;2070552
207071;"undergraduateCourse7";207051;0
207081;"undergraduateCourse8";207061;2070682
207091;"undergraduateCourse9";207061;0
207101;"undergraduateCourse10";207071;0
207111;"undergraduateCourse11";207071;2070212
207121;"undergraduateCourse12";207081;0
207131;"undergraduateCourse13";207091;0
207141;"undergraduateCourse14";207002;2070952
207151;"undergraduateCourse15";207012;2071262
207161;"undergraduateCourse16";207012;2070002
207171;"undergraduateCourse17";207022;0
207181;"undergraduateCourse18";207022;2070172
207191;"undergraduateCourse19";207032;2070012
207201;"undergraduateCourse20";207032;0
207211;"undergraduateCourse21";207042;0
207221;"undergraduateCourse22";207052;2070122
207231;"undergraduateCourse23";207052;2070642
207241;"undergraduateCourse24";207062;2070432
207251;"undergraduateCourse25";207072;0
207261;"undergraduateCourse26";207082;2070022
207271;"undergraduateCourse27";207092;2071152
207281;"undergraduateCourse28";207003;0
207291;"undergraduateCourse29";207003;0
207301;"undergraduateCourse30";207013;0
207311;"undergraduateCourse31";207023;2070672
207321;"undergraduateCourse32";207023;0
207331;"undergraduateCourse33";207033;0
207341;"undergraduateCourse34";207033;2070202
207351;"undergraduateCourse35";207043;2071242
207361;"undergraduateCourse36";207053;0
207371;"undergraduateCourse37";207053;2070252
207381;"undergraduateCourse38";207063;0
207391;"undergraduateCourse39";207063;2070602
207401;"undergraduateCourse40";207073;2070622
207411;"undergraduateCourse41";207073;2070502
207421;"undergraduateCourse42";207083;2070652
207431;"undergraduateCourse43";207093;2070112
207441;"undergraduateCourse44";207093;0
207451;"undergraduateCourse45";207103;2070282
207461;"undergraduateCourse46";207004;2070732
207471;"undergraduateCourse47";207004;2071002
207481;"undergraduateCourse48";207014;0
207491;"undergraduateCourse49";207024;2070832
207501;"undergraduateCourse50";207034;2070302
207511;"undergraduateCourse51";207034;2070492
207521;"undergraduateCourse52";207044;0
207531;"undergraduateCourse53";207044;2071072
208001;"undergraduateCourse0";208001;2081002
208011;"undergraduateCourse1";208001;0
208021;"undergraduateCourse2";208011;2080082
208031;"undergraduateCourse3";208011;2080922
208041;"undergraduateCourse4";208021;2080812
208051;"undergraduateCourse5";208021;2081292
208061;"undergraduateCourse6";208031;0
208071;"undergraduateCourse7";208031;0
208081;"undergraduateCourse8";208041;2080202
208091;"undergraduateCourse9";208051;2080672
208101;"undergraduateCourse10";208061;2081262
208111;"undergraduateCourse11";208061;2080742
208121;"undergraduateCourse12";208071;2080762
208131;"undergraduateCourse13";208081;0
208141;"undergraduateCourse14";208081;2080852
208151;"undergraduateCourse15";208091;2080682
208161;"undergraduateCourse16";208002;0
208171;"undergraduateCourse17";208002;0
208181;"undergraduateCourse18";208012;2080102
208191;"undergraduateCourse19";208012;2080342
208201;"undergraduateCourse20";208022;2080352
208211;"undergraduateCourse21";208032;2081042
208221;"undergraduateCourse22";208032;2081412
208231;"undergraduateCourse23";208042;2080492
208241;"undergraduateCourse24";208052;0
208251;"undergraduateCourse25";208052;2080912
208261;"undergraduateCourse26";208062;0
208271;"undergraduateCourse27";208062;2080732
208281;"undergraduateCourse28";208072;2080242
208291;"undergraduateCourse29";208082;0
208301;"undergraduateCourse30";208082;2080542
208311;"undergraduateCourse31";208092;2080232
208321;"undergraduateCourse32";208102;0
208331;"undergraduateCourse33";208112;2080702
208341;"undergraduateCourse34";208003;0
208351;"undergraduateCourse35";208013;0
208361;"undergraduateCourse36";208013;0
208371;"undergraduateCourse37";208023;2080472
208381;"undergraduateCourse38";208033;2080872
208391;"undergraduateCourse39";208043;0
208401;"undergraduateCourse40";208043;2080752
208411;"undergraduateCourse41";208053;2080582
208421;"undergraduateCourse42";208053;0
208431;"undergraduateCourse43";208063;0
208441;"undergraduateCourse44";208063;2081442
208451;"undergraduateCourse45";208073;2080042
208461;"undergraduateCourse46";208083;2081372
208471;"undergraduateCourse47";208093;0
208481;"undergraduateCourse48";208103;0
208491;"undergraduateCourse49";208103;2080562
208501;"undergraduateCourse50";208004;2080182
208511;"undergraduateCourse51";208014;0
208521;"undergraduateCourse52";208024;0
208531;"undergraduateCourse53";208024;2080532
208541;"undergraduateCourse54";208034;0
208551;"undergraduateCourse55";208044;2080162
208561;"undergraduateCourse56";208044;2081052
209001;"undergraduateCourse0";209001;2090882
209011;"undergraduateCourse1";209001;2090982
209021;"undergraduateCourse2";209011;2090172
209031;"undergraduateCourse3";209011;2090322
209041;"undergraduateCourse4";209021;0
209051;"undergraduateCourse5";209031;2090602
209061;"undergraduateCourse6";209031;0
209071;"undergraduateCourse7";209041;0
209081;"undergraduateCourse8";209051;0
209091;"undergraduateCourse9";209061;2090282
209101;"undergraduateCourse10";209071;0
209111;"undergraduateCourse11";209071;2090672
209121;"undergraduateCourse12";209002;2091082
209131;"undergraduateCourse13";209002;0
209141;"undergraduateCourse14";209012;2090662
209151;"undergraduateCourse15";209022;2090012
209161;"undergraduateCourse16";209032;2090132
209171;"undergraduateCourse17";209032;0
209181;"undergraduateCourse18";209042;2090202
209191;"undergraduateCourse19";209052;0
209201;"undergraduateCourse20";209052;2090622
209211;"undergraduateCourse21";209062;2090412
209221;"undergraduateCourse22";209062;2090052
209231;"undergraduateCourse23";209072;2091022
209241;"undergraduateCourse24";209082;0
209251;"undergraduateCourse25";209092;0
209261;"undergraduateCourse26";209003;2090762
209271;"undergraduateCourse27";209013;2090852
209281;"undergraduateCourse28";209023;0
209291;"undergraduateCourse29";209023;0
209301;"undergraduateCourse30";209033;2090242
209311;"undergraduateCourse31";209033;0
209321;"undergraduateCourse32";209043;0
209331;"undergraduateCourse33";209053;2090872
209341;"undergraduateCourse34";209063;0
209351;"undergraduateCourse35";209063;0
209361;"undergraduateCourse36";209073;0
209371;"undergraduateCourse37";209073;2090722
209381;"undergraduateCourse38";209083;0
209391;"undergraduateCourse39";209083;0
209401;"undergraduateCourse40";209093;0
209411;"undergraduateCourse41";209093;2090482
209421;"undergraduateCourse42";209004;0
209431;"undergraduateCourse43";209014;0
209441;"undergraduateCourse44";209014;2090382
209451;"undergraduateCourse45";209024;0
209461;"undergraduateCourse46";209024;2090492
209471;"undergraduateCourse47";209034;0
209481;"undergraduateCourse48";209034;0
209491;"undergraduateCourse49";209044;2090582
209501;"undergraduateCourse50";209054;0
209511;"undergraduateCourse51";209054;2090572
209521;"undergraduateCourse52";209064;0
209531;"undergraduateCourse53";209064;2090642
210001;"undergraduateCourse0";210001;0
210011;"undergraduateCourse1";210001;0
210021;"undergraduateCourse2";210011;2100622
210031;"undergraduateCourse3";210021;2100612
210041;"undergraduateCourse4";210021;0
210051;"undergraduateCourse5";210031;2100832
210061;"undergraduateCourse6";210041;0
210071;"undergraduateCourse7";210041;2101192
210081;"undergraduateCourse8";210051;0
210091;"undergraduateCourse9";210051;2100352
210101;"undergraduateCourse10";210061;0
210111;"undergraduateCourse11";210061;2101042
210121;"undergraduateCourse12";210071;2101112
210131;"undergraduateCourse13";210002;0
210141;"undergraduateCourse14";210002;2101132
210151;"undergraduateCourse15";210012;2100752
210161;"undergraduateCourse16";210022;2100502
210171;"undergraduateCourse17";210032;0
210181;"undergraduateCourse18";210042;0
210191;"undergraduateCourse19";210042;0
210201;"undergraduateCourse20";210052;2100642
210211;"undergraduateCourse21";210062;2100312
210221;"undergraduateCourse22";210072;0
210231;"undergraduateCourse23";210082;2100632
210241;"undergraduateCourse24";210092;2100072
210251;"undergraduateCourse25";210003;2100512
210261;"undergraduateCourse26";210003;0
210271;"undergraduateCourse27";210013;0
210281;"undergraduateCourse28";210023;2100842
210291;"undergraduateCourse29";210033;2100802
210301;"undergraduateCourse30";210033;2101002
210311;"undergraduateCourse31";210043;2101092
210321;"undergraduateCourse32";210043;0
210331;"undergraduateCourse33";210053;0
210341;"undergraduateCourse34";210053;0
210351;"undergraduateCourse35";210063;2100702
210361;"undergraduateCourse36";210073;2101072
210371;"undergraduateCourse37";210073;2100242
210381;"undergraduateCourse38";210083;2100542
210391;"undergraduateCourse39";210093;2100082
210401;"undergraduateCourse40";210103;2100472
210411;"undergraduateCourse41";210103;2100722
210421;"undergraduateCourse42";210004;2101212
210431;"undergraduateCourse43";210014;2100952
210441;"undergraduateCourse44";210024;2100482
210451;"undergraduateCourse45";210034;0
210461;"undergraduateCourse46";210034;2100382
210471;"undergraduateCourse47";210044;0
210481;"undergraduateCourse48";210044;2101082
210491;"undergraduateCourse49";210054;0
210501;"undergraduateCourse50";210054;0
211001;"undergraduateCourse0";211001;0
211011;"undergraduateCourse1";211001;0
211021;"undergraduateCourse2";211011;2110232
211031;"undergraduateCourse3";211021;0
211041;"undergraduateCourse4";211021;2111192
211051;"undergraduateCourse5";211031;2110362
211061;"undergraduateCourse6";211041;0
211071;"undergraduateCourse7";211041;2111152
211081;"undergraduateCourse8";211051;0
211091;"undergraduateCourse9";211061;0
211101;"undergraduateCourse10";211061;0
211111;"undergraduateCourse11";211071;0
211121;"undergraduateCourse12";211002;2110102
211131;"undergraduateCourse13";211002;2110602
211141;"undergraduateCourse14";211012;0
211151;"undergraduateCourse15";211012;0
211161;"undergraduateCourse16";211022;2110662
211171;"undergraduateCourse17";211032;2111032
211181;"undergraduateCourse18";211032;0
211191;"undergraduateCourse19";211042;0
211201;"undergraduateCourse20";211042;2111142
211211;"undergraduateCourse21";211052;2110202
211221;"undergraduateCourse22";211052;0
211231;"undergraduateCourse23";211062;0
211241;"undergraduateCourse24";211072;2110532
211251;"undergraduateCourse25";211082;2110552
211261;"undergraduateCourse26";211082;0
211271;"undergraduateCourse27";211092;2110312
211281;"undergraduateCourse28";211092;0
211291;"undergraduateCourse29";211102;0
211301;"undergraduateCourse30";211112;2110262
211311;"undergraduateCourse31";211112;2110322
211321;"undergraduateCourse32";211122;2110062
211331;"undergraduateCourse33";211003;2111232
211341;"undergraduateCourse34";211003;0
211351;"undergraduateCourse35";211013;2110302
211361;"undergraduateCourse36";211013;0
211371;"undergraduateCourse37";211023;2110022
211381;"undergraduateCourse38";211033;2110442
211391;"undergraduateCourse39";211043;2110122
211401;"undergraduateCourse40";211043;0
211411;"undergraduateCourse41";211053;0
211421;"undergraduateCourse42";211063;0
211431;"undergraduateCourse43";211073;2110332
211441;"undergraduateCourse44";211073;2110992
211451;"undergraduateCourse45";211004;2110452
211461;"undergraduateCourse46";211004;0
211471;"undergraduateCourse47";211014;2110612
211481;"undergraduateCourse48";211024;2111052
211491;"undergraduateCourse49";211024;0
211501;"undergraduateCourse50";211034;2110562
211511;"undergraduateCourse51";211034;0
211521;"undergraduateCourse52";211044;0
211531;"undergraduateCourse53";211054;2110412
212001;"undergraduateCourse0";212001;0
212011;"undergraduateCourse1";212001;0
212021;"undergraduateCourse2";212011;0
212031;"undergraduateCourse3";212011;2120352
212041;"undergraduateCourse4";212021;2120972
212051;"undergraduateCourse5";212031;2120712
212061;"undergraduateCourse6";212031;2120092
212071;"undergraduateCourse7";212041;0
212081;"undergraduateCourse8";212051;0
212091;"undergraduateCourse9";212061;2120512
212101;"undergraduateCourse10";212061;2121502
212111;"undergraduateCourse11";212071;2120012
212121;"undergraduateCourse12";212071;2121012
212131;"undergraduateCourse13";212081;0
212141;"undergraduateCourse14";212081;2121132
212151;"undergraduateCourse15";212002;2120542
212161;"undergraduateCourse16";212002;2120452
212171;"undergraduateCourse17";212012;0
212181;"undergraduateCourse18";212012;2120722
212191;"undergraduateCourse19";212022;2121362
212201;"undergraduateCourse20";212022;2120532
212211;"undergraduateCourse21";212032;2121052
212221;"undergraduateCourse22";212032;0
212231;"undergraduateCourse23";212042;2121462
212241;"undergraduateCourse24";212052;2120902
212251;"undergraduateCourse25";212062;2121222
212261;"undergraduateCourse26";212072;2121482
212271;"undergraduateCourse27";212072;0
212281;"undergraduateCourse28";212082;2121542
212291;"undergraduateCourse29";212082;2120322
212301;"undergraduateCourse30";212092;2121092
212311;"undergraduateCourse31";212102;2120152
212321;"undergraduateCourse32";212112;2121142
212331;"undergraduateCourse33";212112;0
212341;"undergraduateCourse34";212122;0
212351;"undergraduateCourse35";212122;2120442
212361;"undergraduateCourse36";212132;0
212371;"undergraduateCourse37";212132;2121282
212381;"undergraduateCourse38";212003;0
212391;"undergraduateCourse39";212013;0
212401;"undergraduateCourse40";212013;2121412
212411;"undergraduateCourse41";212023;0
212421;"undergraduateCourse42";212023;0
212431;"undergraduateCourse43";212033;2120992
212441;"undergraduateCourse44";212043;2121152
212451;"undergraduateCourse45";212043;2120142
212461;"undergraduateCourse46";212053;0
212471;"undergraduateCourse47";212063;0
212481;"undergraduateCourse48";212073;0
212491;"undergraduateCourse49";212083;0
212501;"undergraduateCourse50";212083;0
212511;"undergraduateCourse51";212093;0
212521;"undergraduateCourse52";212103;2120622
212531;"undergraduateCourse53";212103;0
212541;"undergraduateCourse54";212004;2120022
212551;"undergraduateCourse55";212004;2120412
212561;"undergraduateCourse56";212014;2121402
212571;"undergraduateCourse57";212014;2121492
212581;"undergraduateCourse58";212024;2120072
212591;"undergraduateCourse59";212024;0
212601;"undergraduateCourse60";212034;0
212611;"undergraduateCourse61";212044;2121122
212621;"undergraduateCourse62";212054;0
212631;"undergraduateCourse63";212054;0
212641;"undergraduateCourse64";212064;2121202
213001;"undergraduateCourse0";213001;2130762
213011;"undergraduateCourse1";213001;0
213021;"undergraduateCourse2";213011;2130662
213031;"undergraduateCourse3";213021;2130182
213041;"undergraduateCourse4";213031;2130232
213051;"undergraduateCourse5";213041;0
213061;"undergraduateCourse6";213051;0
213071;"undergraduateCourse7";213051;0
213081;"undergraduateCourse8";213061;2130752
213091;"undergraduateCourse9";213071;0
213101;"undergraduateCourse10";213081;0
213111;"undergraduateCourse11";213091;2130612
213121;"undergraduateCourse12";213002;0
213131;"undergraduateCourse13";213002;2130952
213141;"undergraduateCourse14";213012;2130402
213151;"undergraduateCourse15";213012;2130382
213161;"undergraduateCourse16";213022;2130922
213171;"undergraduateCourse17";213022;0
213181;"undergraduateCourse18";213032;2130452
213191;"undergraduateCourse19";213042;2131192
213201;"undergraduateCourse20";213042;0
213211;"undergraduateCourse21";213052;2130682
213221;"undergraduateCourse22";213062;0
213231;"undergraduateCourse23";213062;2130502
213241;"undergraduateCourse24";213072;0
213251;"undergraduateCourse25";213072;2130552
213261;"undergraduateCourse26";213082;0
213271;"undergraduateCourse27";213092;0
213281;"undergraduateCourse28";213102;0
213291;"undergraduateCourse29";213102;0
213301;"undergraduateCourse30";213003;0
213311;"undergraduateCourse31";213013;0
213321;"undergraduateCourse32";213013;2130942
213331;"undergraduateCourse33";213023;0
213341;"undergraduateCourse34";213033;0
213351;"undergraduateCourse35";213043;2130122
213361;"undergraduateCourse36";213053;0
213371;"undergraduateCourse37";213063;0
213381;"undergraduateCourse38";213073;2130972
213391;"undergraduateCourse39";213073;2131142
213401;"undergraduateCourse40";213083;0
213411;"undergraduateCourse41";213093;2130932
213421;"undergraduateCourse42";213093;2130482
213431;"undergraduateCourse43";213103;2130252
213441;"undergraduateCourse44";213004;0
213451;"undergraduateCourse45";213004;0
213461;"undergraduateCourse46";213014;0
213471;"undergraduateCourse47";213024;0
213481;"undergraduateCourse48";213034;2130352
213491;"undergraduateCourse49";213044;2130022
213501;"undergraduateCourse50";213044;0
214001;"undergraduateCourse0";214001;0
214011;"undergraduateCourse1";214001;0
214021;"undergraduateCourse2";214011;0
214031;"undergraduateCourse3";214021;2140722
214041;"undergraduateCourse4";214021;2140872
214051;"undergraduateCourse5";214031;0
214061;"undergraduateCourse6";214031;0
214071;"undergraduateCourse7";214041;0
214081;"undergraduateCourse8";214051;2140742
214091;"undergraduateCourse9";214051;0
214101;"undergraduateCourse10";214061;2141082
214111;"undergraduateCourse11";214071;0
214121;"undergraduateCourse12";214071;2140932
214131;"undergraduateCourse13";214002;0
214141;"undergraduateCourse14";214002;0
214151;"undergraduateCourse15";214012;0
214161;"undergraduateCourse16";214022;2140542
214171;"undergraduateCourse17";214022;0
214181;"undergraduateCourse18";214032;2140842
214191;"undergraduateCourse19";214042;0
214201;"undergraduateCourse20";214042;2140832
214211;"undergraduateCourse21";214052;2140512
214221;"undergraduateCourse22";214052;0
214231;"undergraduateCourse23";214062;2140012
214241;"undergraduateCourse24";214062;2140162
214251;"undergraduateCourse25";214072;2140712
214261;"undergraduateCourse26";214072;0
214271;"undergraduateCourse27";214082;0
214281;"undergraduateCourse28";214092;2140492
214291;"undergraduateCourse29";214092;2140352
214301;"undergraduateCourse30";214102;2140322
214311;"undergraduateCourse31";214112;0
214321;"undergraduateCourse32";214122;2140892
214331;"undergraduateCourse33";214132;0
214341;"undergraduateCourse34";214003;0
214351;"undergraduateCourse35";214003;2141192
214361;"undergraduateCourse36";214013;0
214371;"undergraduateCourse37";214023;2141022
214381;"undergraduateCourse38";214023;2140822
214391;"undergraduateCourse39";214033;2140052
214401;"undergraduateCourse40";214033;2140622
214411;"undergraduateCourse41";214043;0
214421;"undergraduateCourse42";214053;2140582
214431;"undergraduateCourse43";214063;0
214441;"undergraduateCourse44";214063;2140172
214451;"undergraduateCourse45";214073;0
214461;"undergraduateCourse46";214073;0
214471;"undergraduateCourse47";214083;0
214481;"undergraduateCourse48";214083;0
214491;"undergraduateCourse49";214093;0
214501;"undergraduateCourse50";214093;0
214511;"undergraduateCourse51";214004;2140362
214521;"undergraduateCourse52";214004;2140762
214531;"undergraduateCourse53";214014;0
214541;"undergraduateCourse54";214024;0
214551;"undergraduateCourse55";214024;0
214561;"undergraduateCourse56";214034;2140752
214571;"undergraduateCourse57";214034;0
214581;"undergraduateCourse58";214044;0
214591;"undergraduateCourse59";214044;2140782
215001;"undergraduateCourse0";215001;0
215011;"undergraduateCourse1";215001;2150292
215021;"undergraduateCourse2";215011;0
215031;"undergraduateCourse3";215011;0
215041;"undergraduateCourse4";215021;0
215051;"undergraduateCourse5";215031;0
215061;"undergraduateCourse6";215041;0
215071;"undergraduateCourse7";215041;0
215081;"undergraduateCourse8";215051;0
215091;"undergraduateCourse9";215051;0
215101;"undergraduateCourse10";215061;0
215111;"undergraduateCourse11";215061;0
215121;"undergraduateCourse12";215002;0
215131;"undergraduateCourse13";215012;2150842
215141;"undergraduateCourse14";215012;0
215151;"undergraduateCourse15";215022;0
215161;"undergraduateCourse16";215022;0
215171;"undergraduateCourse17";215032;0
215181;"undergraduateCourse18";215042;2150922
215191;"undergraduateCourse19";215042;2150422
215201;"undergraduateCourse20";215052;2150892
215211;"undergraduateCourse21";215062;0
215221;"undergraduateCourse22";215062;2150412
215231;"undergraduateCourse23";215072;0
215241;"undergraduateCourse24";215072;2150992
215251;"undergraduateCourse25";215082;2150942
215261;"undergraduateCourse26";215082;2150572
215271;"undergraduateCourse27";215092;2150342
215281;"undergraduateCourse28";215092;2150022
215291;"undergraduateCourse29";215003;0
215301;"undergraduateCourse30";215003;2150962
215311;"undergraduateCourse31";215013;2150432
215321;"undergraduateCourse32";215023;2150522
215331;"undergraduateCourse33";215033;2150682
215341;"undergraduateCourse34";215033;2150062
215351;"undergraduateCourse35";215043;0
215361;"undergraduateCourse36";215053;2150582
215371;"undergraduateCourse37";215063;2150352
215381;"undergraduateCourse38";215073;0
215391;"undergraduateCourse39";215073;0
215401;"undergraduateCourse40";215083;0
215411;"undergraduateCourse41";215004;2150272
215421;"undergraduateCourse42";215014;2150122
215431;"undergraduateCourse43";215014;2150082
215441;"undergraduateCourse44";215024;0
215451;"undergraduateCourse45";215034;0
215461;"undergraduateCourse46";215044;2150382
215471;"undergraduateCourse47";215054;2150542
215481;"undergraduateCourse48";215064;0
